id,series1,series2,text1,text2
10,JK001330,JK000911,ذكر فتح مروان مصر قال ولما قتل الضحاك\n~~وأصحابه واستقر الشأم لمروان سار إلى مصر فقدمها وعليها عبد الرحمن ابن\n~~جحدم القرشي يدعو إلى ابن الزبير فخرج إلى مروان فيمن معه وبعث مروان عمرو\n~~بن سعيد من ورائه حتى دخل مصر فقيل لابن جحدم ذلك فرجع وبايع الناس مروان\n~~ورجع إلى دمشق فلما دنا منها بلغه أن ابن الزبير قد بعث إليه أخاه مصعبا في\n~~جيش فأرسل إليه مروان عمرو بن سعيد قبل أن يدخل الشأم فقاتله فانهزم مصعب\n~~وأصحابه وكان مصعب شجاعا ثم عاد مروان إلى دمشق فاستقر بها\n# وكان الحصين بن نمير ومالك بن هبيرة قد اشترطا على مروان شروطا لهما\n~~ولخالد ابن يزيد فلما توطد ملكه قال ذات يوم ومالك عنده إن قوما يدعون\n~~شروطا منهم عطارة مكحلة يعني مالكا فإنه كان يتطيب ويتكحل فقال مالك هذا\n~~ولما تردى تهامة ويبلغ الحزام الطبيين فقال مروان مهلا أبا سليمان إنما\n~~داعبناك فقال هو ذاك\n# ,ذكر فتح مروان مصر\n# فلما قتل الضحاك وأصحابه واستقر الشام لمروان سار إلى مصر فقدمها وعليها\n~~عبد الرحمن بن جحدم القرشي يدعو إلى ابن الزبير فخرج إلى مروان فيمن معه\n~~وبعث مروان عمرو بن سعيد من ورائة حتي دخل مصر فقيل لابن جحدم ذلك فرجع\n~~وبايع الناس مروان ورجع إلى دمشق فلما دنا منه بلغه أن ابن الزبير قد بعث\n~~إليه أخاه مصعبا فى جيش فارسل إليه مروان عمرو بن سعيد قبل أن يدخل الشام\n~~فقاتله فانهزم مصعب وأصحابه وكان مصعب شجاعا ثم عاد مروان إلى دمشق واستقر\n~~بها وقد كان الحصين بن نمير ومالك بن هبيرة قد اشترطا على مروان شروطا لهما\n~~ولخالد بن يزيد فلما توطن ملكه قال ذات يوم ومالك عنده إن قوما يدعون شروطا\n~~منهم عطارة مكحلة يعني مالكا وكان يتطيب ويتكحل قال مالك هذا ولما تردي\n~~تهامة ويبلغ الحزام الطبيين فقال مروان مهلا يا أبا سليمان إنما داعبناك\n~~فقال ms1290 هو ذاك\n### || 
11,JK001330,JK000911,وفيها حكم رجل من الخوارج بمنى وسل سيفه وكانوا جماعة فأمسك الله بأيديهم\n~~فقتل ذلك الرجل عند الجمرة\n# وفيها حج بالناس مصعب بن الزبير وكان على قضاء الكوفة شريح وعلى قضاء\n~~البصرة هشام بن هبيرة\n# وفيها توفي الأحنف بن قيس التميمي البصري أبو بحر واسمه الضحاك بن قيس بن\n~~معاوية بن الحصين وكان أحنف الرجلين والحنف الميل وهو من الطبقة الأولى من\n~~التابعين من أهل البصرة أدرك النبي صلى الله عليه وسلم ولم يره\n# قلت وأخبار الأحنف مشهورة تغني عن الإطناب في ذكره وقد تقدم ذكر وفاته\n~~والصحيح في هذه السنة\n# وفيها توفي أبو الأسود الدؤلي ,وفيها حكم رجل من الخوارج بمنى وسل سيفه وكانوا جماعة فأمسك الله أيديهم\n~~فقتل ذلك الرجل عند الجمرة\n# وحج بالناس في هذه السنة عبد الله بن الزبير وكان على البصرة والكوفة له\n~~أخوه مصعب وعلى قضاء الكوفة شريح وعلى قضاء البصرة هشام بن هبيرة وعلى\n~~خراسان عبد الله بن حازم\n# وفيها توفي أبو الأسود الدؤلي 
12,JK001330,JK000911,بالناس عبد الله بن الزبير وكان عامله على المدينة أخوه عبيدة بن الزبير\n~~وعلى الكوفة عبد الله بن يزيد الخطمي وولى قضاءها سعيد بن نمران وأبى شريح\n~~أن يقضي في الفتنة وعلى البصرة عمر بن عبيد الله بن معمر التيمي وعلى\n~~قضائها هشام بن هبيرة وعلى خراسان عبد الله بن خازم\n# وفيها توفي ,بالناس في هذه السنة عبد الله بن الزبير وكان على البصرة والكوفة له\n~~أخوه مصعب وعلى قضاء الكوفة شريح وعلى قضاء البصرة هشام بن هبيرة وعلى\n~~خراسان عبد الله بن حازم\n# وفيها توفي 
13,JK001330,JK000911,الوليد ثم سليمان ثم مروان\n~~الأكبر ‐ درج ‐ وعائشة وأمهم ولادة بنت العباس بن جزء بن الحارث بن زهير بن\n~~خزيمة ثم يزيد ومروان الأصغر ومعاوية وأم كلثوم وأمهم عاتكة بنت يزيد بن\n~~معاوية بن أبي سفيان ثم هشام وأمه أم هشام بنت إسماعيل بن هشام بن الوليد\n~~بن المغيرة المخزومية واسمها عائشة ثم أبو بكر وكان يعرف ببكار وأمه عائشة\n~~بنت موسى بن طلحة بن عبيد الله ثم الحكم وأمه أم أيوب بنت عمرو بن عثمان بن\n~~عفان ثم فاطمة وأمها أم المغيرة بنت المغيرة بن خالد بن العاص بن هشام بن\n~~المغيرة ثم عبد الله هذا صاحب الترجمة ومسلمة والمنذر وعنبسة ومحمد وسعيد\n~~الخير والحجاج لأمهات الأولاد ,الوليد وسليمان ومروان\n~~الأكبر درج وعائشة أمهم ولادة بنت العباس بن جزء بن الحرث بن زهير بن جذيمة\n~~العبسية ومنهم يزيد ومروان ومعاوية درج وأم كلثوم وأمهم عاتكة ابنة يزيد بن\n~~معاوية بن أبي سفيان ومنهم هشام وأمه أم هشام بنت إسماعيل بن هشام بن\n~~الوليد بن معاوية بن المغيرة المخزومية واسمها عائشة ومنهم أبو بكر وهو\n~~بكار أمه عائشة بنت موسى بن طلحة بن عبيد الله ومنهم الحكم درج أمه أم أيوب\n~~بنت عمرو بن عثمان بن عفان ومنهم فاطمة بنت عبد الملك أمها أم الغيرة بنت\n~~المغيرة بن خالد بن العاص بن هشام بن المغيرة ومنهم عبد الملك ومسلمة\n~~والمنذر وعنبسة ومحمد وسعيد الخير و الحجاج لأمهات الأولاد 
14,JK001330,JK000911,عبد الرحمن بن الضحاك بن قيس الفهري\n~~على المدينة وعزل عنها أبا بكر بن محمد بن عمرو بن حزم فحج عبد الرحمن\n~~بالناس وكان عامل مكة في هذه السنة عبد العزيز بن عبد الله بن خالد بن اسيد\n~~وكان على الكوفة عبد الحميد وعلى قضائها الشعبي وكانت البصرة قد غلب عليها\n~~ابن المهلب وكان على خراسان عبد الرحمن بن نعيم\n# وفيها ,عبد الرحمن بن الضحاك بن قيس وكان عامل المدينة وكان على مكة\n~~عبد العزيز بن عبد الله بن خالد ms1634 بني أسيد وكان على الكوفة عبد الحميد وعلى\n~~قضائها الشعبي وكانت البصرة قد غلب عليها ابن المهلب وكان على خراسان عبد\n~~الرحمن بن نعيم\n# وفيها 
15,JK001330,JK000911,عقفان خرج في أيام يزيد بن عبد الملك في\n~~ثلاثين رجلا فاراد يزيد أن يرسل إليه جندا يقاتلونه فقيل له إن قتل عقفان\n~~بهذه البلاد اتخذها الخوارج دار هجرة والرأي أن تبعث لكل رجل من أصحابه\n~~رجلا من قومه يكلمه فيرده ففعل يزيد ذلك فقال لهم أهلوهم إنا نخاف أن نؤخذ\n~~بكم وأومنوا فرجعوا وبقي عقفان وحده فبعث إليه يزيد أخاه فاستعطفه ورده\n# فلما ولي هشام الخلافة ولاه أمر العصاة بعد أن أراد أن يوليه إمرة مصر\n~~ولما ولي عقفان أمر العصاة وعظم أمره قدم ابنه من خراسان عاصيا فشده وثاقا\n~~وبعث به إلى الخليفة هشام فأطلقه هشام لأبيه وقال لو خاننا عقفان لكتم أمر\n~~ابنه عنا فاستعمله على الصدقة فبقي عقفان على الصدقة إلى أن مات هشام ,عقفان\n# في أيام يزيد بن عبد الملك خرج حروري اسمه عقفان في ثمانين رجلا فأراد\n~~يزيد أن يرسل إليه جندا يقاتلونه فقيل له إن قتل بهذه البلاد اتخذها\n~~الخوارج دار هجرة والرأي أن تبعث إلى كل رجل من أصحابه رجلا من قومه يكلمه\n~~ويرده ففعل ذلك ms1659 فقال لهم أهلوهم إنا نخاف أن نؤخذ بكم وأمنوا وبقي عقفان\n~~وحده فبعث إليه يزيد أخاه فاستعطفه فرده فلما ولي هشام بن عبد الملك ولاه\n~~أمر العصاة فقدم ابنه من خراسان عاصيا فشده وثاقا وبعث به إلى هشام فأطلقة\n~~لأبيه وقال لو خاننا عقفان لكتم أمر ابنه واستعمل عقفان على الصدقة فبقي\n~~عليها إلى أن توفي هشام\n### || 
16,JK001330,JK000911,فلما بلغ شعره هشام ابن عبد الملك سأل عنه\n~~فأعلم أنه رجل من كلب فأمر هشام بن عبد الملك حنظلة أن يلي أبا الخطار\n~~الأندلس فولاه وسيره إليها فدخل قرطبة فرأى ثعلبة ,فلما بلغ شعره هشام بن عبد الملك سأل عنه فأعلم أنه رجل من كلب وكان هشام\n~~قد استعمل على افريقية حنظلة بن صفوان الكلبي سنة أربع وعشرين ومائة فكتب\n~~إليه هشام أن يولي أبا الخطار الأندلس فولاه وسيره إليها فدخل قرطبة يوم\n~~جمعة فرأى ثعلبة 
17,JK001330,JK000911,قدم على يزيد بن هبيرة ابنه داود منهزما فخرج يزيد بن هبيرة ومعه حوثرة\n~~هذا إلى نحو قحطبة في عدد كثير لا يحصى وساروا حتى نزلوا جلولاء واحتفر ابن\n~~هبيرة الخندق الذي كانت العرب احتفرته أيام وقعة جلولاء وأقام به وأقبل\n~~قحطبة إلى جهة ابن هبيرة فارتحل ابن هبيرة وحوثرة بمن معهما إلى الكوفة\n~~لقحطبة وقدم حوثرة هذا أمامه في خمسة عشر ألفا إلى الكوفة وقيل إن حوثرة لم\n~~يفارق يزيد بن هبيرة وأرسل قحطبة طائفة من أصحابه إلى الأنبار وغيرها\n~~وأمرهم بإحدار ما فيها من السفن ليعبر الفرات فبعثوا إليه كل سفينة كانت\n~~هناك فقطع قحطبة الفرات حتى صار في ms0238 غربيه ثم سار يريد الكوفة حتى انتهى إلى\n~~الموضع الذي فيه ابن هبيرة ,قدم على يزيد بن عمر بن هبيرة أمير العراق ابنه داود منهزما من\n~~حلوان خرج يزيد نحو قحطبة في عدد كثير لا يحصى ومعه حوثرة بن سهيل الباهلي\n~~وكان مروان أمد به ابن هبيرة وسار ابن هبيرة حتى نزل جلولاء الوقيعة واحتفر\n~~الخندق الذي كانت العجم احتفروه أيام وقعة جلولاء وأقام واقبل قحطبة حتى\n~~نزل قرماسين ثم سار إلى حلوان إلى خانقين واتى عطبرا وعبر دجلة ومضى حتى\n~~نزل دمما دون الأنبار وارتحل ابن هبيرة بمن معه منصرفا مبادرا إلى الكوفة\n~~لقحطبة وقدم حوثرة في خمسة عشر ألفا إلى الكوفة وقيل أن حوثرة لم يفارق ابن\n~~هبيرة وأرسل قحطبة طائفة من أصحابه إلى الأنبار وغيرها وأمرهم بإهدار ما\n~~فيها من السفن إلى دمما ليعبروا الفرات فحملوا إليه كل سفينة هناك فقطع\n~~قحطبة الفرات من دمما حتى صار في غريبه ثم سار يريد الكوفة حتى انتهى إلى\n~~الموضع الذي فيه ابن هبيرة 
18,JK001330,JK000911,شهرزور\n~~لما وجه قحطبة أبا عون عبد الملك بن يزيد الخراساني ومالك بن طريف الخراشي\n~~في أربعة آلاف إلى شهرزور وبها عثمان بن سفيان والمغيرة هذا على مقدمة عبد\n~~الله بن مروان بن محمد فنزلوا على فرسخين من شهرزور وقاتلوا عثمان وانهزم\n~~عثمان وقتل وقام أبو عوان ببلاد الموصل وقيل إن عثمان لم يقتل وهرب هو\n~~والمغيرة هذا إلى عبد الله بن مروان وغنم أبو عون عسكره وقتل من أصحابه ms0245\n~~مقتلة عظيمة ثم سير قحطبة العساكر إلى أبي عون فاجتمع معه ثلاثون ألفا ولما\n~~بلغ مروان الخليفة خبر أبي عون سار ,شهر زور\n# ثم أن قحطبة وجه أبا عون عبد الملك بن يزيد الخراساني ومالك بن طرافة\n~~الخراساني في أربعة آلاف إلى شهروز وبها عثمان بن سفيان على مقدمة عبد الله\n~~بن مروان بن محمد فنزلوا على فرسخين من ms1851 شهر زور في العشرين من ذي الحجة\n~~وقاتلوا عثمان بعد يوم وليلة من نزولهم فانهزم أصحاب عثمان وقتل وأقام أبو\n~~عون في بلاد الموصل وقيل أن عثمان لم يقتل ولكنه هرب إلى عبد الله بن مروان\n~~وغنم أبو عون عسكره وقتل من أصحابه مقتلة عظيمة وسير قحطبة العساكر إلى أبو\n~~عون فاجتمع معه ثلاثون ألفا\n# ولما بلغ خبر أبو عون مروان 
19,JK001330,JK000911,فى لهوه ومغنيه يغنيه قوله\n# ( فلا تبعد فكل فتى سيأتى % عليه الموت يطرق أو يغادى )\n# ( وكل ذخيرة لا بد يوما % وإن كرمت تصير إلى نفاذ ) قال مسرور فقلت له يا\n~~جعفر الذى جئت له هو والله ذاك قد طرقك فأجب امير المؤمنين فوقع على رجلى\n~~يقلبها وقال حتى ادخل واوصى فقلت اما الدخول فلا سبيل اليه واما الوصية\n~~فاصنع ما شئت فأوصى واتيت الرشيد به فقال ائتنى برأسه ,في لهوه وابو زكار يغني\n# ( فلا تبعد فكل فتى سيأتي % عليه الموت يطرق أو يغادي )\n# ( وكل ذخيرة لا بد يوما % وإن كرمت تصير إلى نفاد )\n# قال مسرور فقلت له يا أبا الفضل الذي جئت له هو والله ذاك قد طرقت أجب\n~~أمير المؤمنين فوقع على رجلي يقبلها وقال حتى أدخل فأوصي\n# فقلت أما الدخول فلا سبيل إليه وأما الوصية فاصنع ما شئت فأوصى بما أراد\n~~وأعتق مماليكه وأتتني رسل الرشيد تستحثني فمضيت به إليه فأعلمته وهو في\n~~فراشه فقال ائتني برأسه 
20,JK001330,JK000911,كل صفو إلى كدر % كل أمن إلى حذر )\n# ( ومصير الشباب للموت % فيه أو الكبر )\n# ( دردر المشيب من % واعظ ينذر البشر )\n# ( أيها الآمل الذي % تاه في لجة الغرر ) ,كل صفو إلى كذر كل أمن إلى حذر % ومصير الشباب للموت فيه أو الكبر )\n# ( در در المشيب من واعظ ينذر البشر % أيها الآمل الذي تاه في لجه الغرر )\n# ( 
21,JK001330,JK000911,الدولة الأكبر يقول\n# ( رضيت لك العليا وقد كنت أهلها % وقلت لهم بيني وبين أخي فرق )\n# ( ولم يك بي عنها نكول وإنما % تجافيت عن حقي فتم لك الحق )\n# ( ولا بد لي من أن أكون مصليا % إذا كنت أرضى أن يكون لك السبق )\n# ,الدولة\n# ( وهبت لك العليا وقد كنت أهلها % وقلت لهم بيني وبين أخي فرق )\n# ( وما كان بي عنها نكول وإنما % تجاوزت عن حقي قتم لك الحق )\n# ( أما كنت ترضى أن أكون مصليا % إذا كنت أرضى أن يكون لك السبق ) 
22,JK001330,JK000911,وفيها توفي الحسن بن علي بن محمد أبو الجوائز الواسطي الكاتب ولد سنة\n~~اثنتين وخمسين وثلثمائة وسكن بغداد دهرا طويلا وكان شاعرا ماهرا ومن شعره\n~~رحمه الله تعالى\n# ( واحربا من قولها % خان عهودي ولها )\n# ( وحق من صيرني % وقفا عليها ولها ) ص\n# ( ما خطرت بخاطري % إلا كستني ولها ) + الرجز +\n# وفيها توفي الشريف حيدرة بن إبراهيم أبو طاهر بن ,وفيها توفي أبو الجوائز الحسن بن علي بن محمد الواسطي كان أدبيا شاعرا\n~~حسن القول فمن قوله\n# ( واحسرتي من قولها % خان عهودي ولها )\n# ( وحق من صيرني % وقفا عليها ولها )\n# ( ما خطرت بخاطري % إلا كستني ولها )\n# وتوفي محمد بن أحمد أبو غالب بن 
23,JK001330,JK000911,أبا بكر بن محمد بن عمرو بن حزم فحج عبد الرحمن\n~~بالناس وكان عامل مكة في هذه السنة عبد العزيز بن عبد الله بن خالد بن اسيد\n~~وكان على الكوفة عبد الحميد وعلى قضائها الشعبي وكانت البصرة ,أبو بكر بن محمد بن عمرو بن حزم وكان عامل عمر على\n~~المدينة وكان العامل على مكة عبد العزيز بن عبد الله بن خالد وعلى الكوفة\n~~عبد الحميد وعلى القضاء بها عامر الشعبي وكان على البصرة 
24,JK001330,JK000911,بالناس أبو بكر بن محمد بن عمرو بن حزم وهو أمير المدينة وكان\n~~على مكة عبد العزيز بن عبد الله بن خالد ,بالناس هذه السنة أبو بكر بن محمد بن عمرو بن حزم وكان عامل عمر على\n~~المدينة وكان العامل على مكة عبد العزيز بن عبد الله بن خالد 
