id,series1,series2,text1,text2
10,JK001259,Shamela0002864,يكون ماهيته المخصوصة مانعة من ذلك الحكم وإذا كان كذلك\n~~فلم لا يجوز أن يقال الوجود وإن اقتضى كون الشيء إما محايثا لغيره وإما\n~~مباينا عنه إلا أنه خصوصية ذاته تعالى كانت مانعة من هذا الحكم فلم يلزم من\n~~كونه تعالى موجودا كونه بحيث يكون إما محايثا للعالم أو مباينا عنه بالجهة\n# السؤال التاسع إن ما ذكرتموه من الدليل قائم في صور كثيرة مع أن النتيجة\n~~اللازمة عنه باطلة قطعا وذلك يدل على أن هذا الدليل منقوض وبيانه من وجوه\n# الأول أن كل ما سوى الله تعالى فهو محدث فيكون صحة الحدوث حكما مشتركا\n~~بينهما فنقول هذه الصحة حكم مشترك فلا بد لها من علة مشتركة والمشترك إما\n~~الحدوث أو الوجود ولا يمكن أن يكون المقتضى لصحة الحدوث هو ,تكون ماهيته المخصوصة مانعة من ذلك الحكم وإذا كان كذلك فلم لا يجوز أن\n~~يقال الوجود وإن اقتضى كون الشيء إما محايثا لغيره أو مباينا عنه إلا أن\n~~خصوصية ذاته تعالى كانت مانعة من هذا الحكم فلم يلزم من كونه تعالى موجودا\n~~كونه بحيث يكون إما محايثا للعالم أو مباينا عنه بالجهة السؤال التاسع أن\n~~ما ذكرتموه من الدليل قائم في صور كثيرة مع أن النتيجة اللازمة عنه باطلة\n~~قطعا وذلك يدل على أن هذا الدليل منقوض وبيانه من وجوه الأول أن كل ما سوى\n~~الله فهو محدث فتكون صحة الحدوث حكما مشتركا بينهما فنقول هذه الصحة حكم\n~~مشترك فلابد لها من علة مشتركة والمشترك إما الحدوث أو الوجود ولا يمكن أن\n~~يكون المقتضي لصحة الحدوث هو 
11,JK001259,Shamela0002864,الطريق الثاني أن يكون الضمير عائدا إلى آدم عليه السلام وهذا أولى\n~~الوجوه الثلاثة لأن عود الضمير إلى أقرب المذكورات واجب وفي هذا الحديث\n~~أقرب الأشياء المذكورة هو آدم عليه السلام فكان عود الضمير إليه أولى ثم\n~~على هذا الطريق ففي تأويل الخبر وجوه\n# الأول أنه تعالى لما عظم أمر آدم بجعله مسجود للملائكة ثم إنه أتى بتلك\n~~الزلة فالله تعالى لم يعاقبه ,الطريق الثاني أن يكون الضمير\n~~عائدا إلى آدم عليه السلام وهذا أولى الوجوه الثلاثة لأن عود الضمير إلى\n~~أقرب مذكور واجب وفي هذا الحديث أقرب الأشياء المذكورة هو آدم عليه السلام\n~~فكان عود الضمير إليه أولى ثم على هذا الطريق ففي تأويل الخبر وجوه الأول\n~~أنه تعالى لما عظم أمر آدم فجعله مسجود الملائكة ثم إنه أتى بتلك الزلة\n~~فالله تعالى لم يعاقبه\n# 
12,JK001259,Shamela0002864,والأعراض فإذا رأوا تلك\n~~الحقيقة عرفوا أنه هو الله\n# التأويل الثاني أن يكون المراد من الصورة الصفة والمعنى أن يظهر لهم من\n~~بطش الله وشدة بأسه ما لم يألفوه ولم يعتادوا من معاملة الله تعالى معهم ثم\n~~تأتيهم بعد ذلك أنواع الرحمة والكرامة على الوجه الذي اعتادوا وألفوه\n# ,والأعراض فإذا رأوا تلك الحقيقة عرفوا أنه هو الله تعالى التأويل الثاني\n~~أن يكون المراد من الصورة الصفة والمعنى أن يظهر لهم من بطش الله وشدة بأسه\n~~مالم يألفوه ولم يعتادوه من معاملة الله تعالى معهم ثم يأتيهم بعد ذلك\n~~أنواع الرحمة والكرامة على الوجه الذي اعتادوه وألفوه 
13,JK001259,Shamela0002864,وأما إن\n~~قلنا حكم الوهم والخيال غير مقبول البتة في ذات الله تعالى وفي صفاته\n~~فحينئذ نقول قول المشبهة إن كل موجودين فلا ms006 بد وأن يكون أحدهما حالا في\n~~الآخر أو مباينا عنه بالجهة قول خيالي باطل وقول الدهري بأن تقدم الباري\n~~على العالم لا بد وأن يكون بالمدة والزمان قول خيالي باطل وذلك هو قول\n~~أصحابنا أهل التوحيد والتنزيه الذين عزلوا حكم الوهم والخيال عن ذات الله\n~~تعالى وصفاته وذلك هو المنهج القويم والصراط ,وأما إن قلنا: إن حكم الوهم والخيال، غير مقبول البتة في ذات الله تعالى،\n~~وفي صفاته، فحينئذ ms0149 نقول: قول المشبهة: إن كل موجودين فلا بد وأن يكون\n~~أحدهما حالا في الآخر، أو مباينا عنه بالجهة، قول خيالي باطل، وقول الدهري:\n~~إن تقدم البارئ على العالم، لا بد وأن يكون بالمدة والزمان، قول خيالي\n~~باطل. وذلك هو قول أصحابنا أهل التوحيد والتنزيه، الذين عزلوا حكم الوهم\n~~والخيال في ذات الله تعالى وصفاته، [وذلك] هو المنهج القويم، والصراط\n~~
14,JK001259,Shamela0002864,يخفض القسط ويرفعه أراد أنه يراعي العدل في أعمال عباده كما قال\n~~تعالى @QB@ وما ننزله إلا بقدر معلوم @QE@\n# الخبر الثاني ما يروى في الكتب المشهورة عن النبي صلى الله عليه وسلم (\n~~إن لله تعالى سبعين حجابا من النور لو كشفها لأحرقت سبحات وجهه كل ما أدرك\n~~بصره )\n# ,يخفض القسط ويرفعه أراد به أنه يراعي العدل في أعمال العباد كما قال\n~~تعالى وما ننزله إلا بقدر معلوم (21) [الحجر 21] الخبر الثاني ما يروى في\n~~الكتب المشهورة عن النبي صلى الله عليه وسلم أن لله سبعين حجابا من نور لو\n~~كشفها لأحرقت سبحات وجهه كل ما أدركه بصره\n# 
15,JK001259,Shamela0002864,السابع في الحجاب\n# قال تعالى @QB@ كلا إنهم عن ربهم يومئذ لمحجوبون @QE@ قالوا والحجاب لا\n~~يعقل إلا في الأجسام وتمسكوا أيضا بأخبار كثيرة\n# الخبر الأول ما روى صاحب شرح السنة رحمه الله في باب الرد على الجهمية\n~~قال قام فينا رسول الله صلى الله عليه وسلم بخمس كلمات فقال ( إن الله\n~~تعالى لا ينام ولا ينبغي أن ينام ولكنه يخفض القسط ويرفعه يرفع إليه عمل\n~~الليل قبل النهار وعمل النهار قبل الليل حجابه من نور لو كشفه لأحرقت سبحات\n~~وجهه ما انتهى إليه بصره من خلقه ) ,الرابع في\n~~الحجاب قال تعالى كلا إنهم عن ربهم يومئذ لمحجوبون (15) [المطففين 15] وذكر\n~~أخبارا منها ما رواه صاحب شرح السنة في باب الرد على الجهمية عن أبي موسى\n~~قال قام فينا رسول الله صلى الله عليه وسلم بخمس كلمات فقال إن الله لا\n~~ينام ولا ينبغي له أن ينام يخفض القسط ويرفعه ويرفع إليه عمل الليل قبل عمل\n~~النهار وعمل النهار قبل عمل الليل حجابه النور لو كشقه لأحرقت سبحات وجهه\n~~ما انتهى إليه بصره من خلقه\n# 
16,JK001259,Shamela0002864,الرابع أن كل موجودين في الشاهد فإنه يجب أن يكون أحدهما محايثا للآخر أو\n~~مباينا عنه بالجهة والمباين بالجهة لا بد وأن يكون جوهرا فردا أو يكون\n~~مركبا من الجواهر وكون كل موجود في الشاهد على أحد هذه الأقسام الثلاثة\n~~أعني كونه عرضا أو جوهرا فردا أو جسما مؤتلفا لا بد وان يكون معللا بالوجود\n~~فوجب أن يكون الباري تعالى على أحد هذه الأقسام الثلاثة والقوم ينكرون ذلك\n~~لأنه تعالى عندهم ليس بعرض ولا بجوهر ولا بجسم مؤتلف مركب من الأجزاء\n~~والأبعاض\n# ,الرابع إن كل موجودين في الشاهد فإنه يجب أن يكون أحدهما محايثا للآخر أو\n~~مباينا عنه بالجهة والمباين بالجهة لابد وأن يكون جوهرا فردا أو مركبا من\n~~الجواهر وكون كل موجود في الشاهد على أحد هذه الأقسام الثلاثة أعني كونه\n~~عرضا أو جوهرا فردا أو جسما مؤتلفا لابد أن يكون معللا بالوجود فوجب أن\n~~يكون الباري على أحد هذه الأقسام الثلاثة والقوم ينكرون ذلك لأنه عندهم ليس\n~~بعرض ولا ms0820 بجوهر ولا بجسم مؤتلف من الأجزاء والأبعاض 
17,JK001259,Shamela0002864,وثانيها أنا نرى أن كل من فعل فعلا ms007 فلا بد له من آلة وأداة وأن الأفعال\n~~الشاقة تكون سببا للكلالة والمشقة لذلك الفاعل ثم إنا نعتقد أنه تعالى يدبر\n~~من العرش إلى ما تحت الثرى مع أنه منزه عن المشقة واللغوب ,وثانيها أنا نرى أن كل من فعل فعلا فلابد له من آلة وأداة وأن\n~~الأفعال الشاقة تكون سببا للكلال والمشقة لذلك الفاعل ثم إنا نعتقد أنه\n~~سبحانه وتعالى يدبر من العرش إلى ما تحت الثرى مع انه منزه عن المشقة\n~~واللغوب 
18,JK001259,Shamela0002864,الخبر الرابع ما روي عنه عليه السلام أنه قال ( رأيت ربي في أحسن صورة )\n~~واعلم أن قوله في أحسن صورة يحتمل أن يكون من صفات الرائي كما يقال دخلت\n~~على الأمير في أحسن هيئة أي وأنا كنت على أحسن هيئة ويحتمل أن يكون ذلك من\n~~صفات المرئي فإن كان ذلك من صفات الرائي كان قوله على أحسن صورة عائدا إلى\n~~الرسول صلى الله عليه وسلم وفيه وجهان\n# الأول أن يكون المراد من الصورة نفس الصورة فيكون المعنى أن الله تعالى\n~~زين خلقه وجمل صورته عندما رأى ربه وذلك يكون سببا لمزيد الإكرام في حق\n~~الرسول صلى الله عليه وسلم\n# الثاني أن يكون المراد من الصورة الصفة ويكون المعنى الإخبار عن حسن حاله\n~~عند الله وأنه أنعم عليه بوجوه عظيمة من الأنعام كما كان وذلك لأن الرائي\n~~قد يكون بحيث يتلقاه المرئي بالإكرام والتعظيم وقد يكون بخلافه فعرفنا\n~~,الخبر الرابع ماروي عنه عليه السلام أنه قال\n~~رأيت ربي في أحسن صورة قال واعلم أن قوله عليه السلام في أحسن صورة يحتمل\n~~أن يكون من صفات الرائي كما يقال دخلت على الأمير على أحسن هيئة أي وأنا\n~~كنت على أحسن هيئة ويحتمل أن يكون ذلك من صفات المرئي فإن كان ذلك من صفات\n~~الرائي كان قوله على أحسن صورة عائدا إلى الرسول صلى الله عليه وسلم وفيه\n~~وجهان الأول أن يكون المراد من الصورة نفس الصورة فيكون المعنى أن الله\n~~تعالى زين خلقه وجمل صورته عندما رأى ربه وذلك يكون سببا لمزيد من الإكرام\n~~في حق الرسول صلى الله عليه وسلم الثاني أن يكون المراد من الصورة الصفة\n~~ويكون المعنى الإخبار عن حسن حاله عند الله وأنه أنعم عليه بوجوه عظيمة من\n~~الإنعام كما كان وذلك لأن الرائي قد يكون بحيث يتلقاه المرئي بالإكرام\n~~والتعظيم وقد يكون بخلافه فعرفنا\n# 
19,JK001259,Shamela0002864,متساوية يكون واحدا وذلك يمنع من القول بأنه\n~~تعالى واجب الاختصاص ببعض الأحياز على التعيين فإن قالوا لم لا يجوز أن\n~~يكون اختصاصه بجهة فوق أولى قلنا هذا ms036 باطل لوجهين\n# أحدهما أن قبل خلق العالم ما كان إلا العدم المحض فلم يكن هناك فوق ولا\n~~تحت فبطل قولكم\n# ثانيهما أنه لو كان الفوق متميزا عن التحت بالتميز الذاتي لكانت الجهات\n~~أمورا وجودية ممتدة قابلة للانقسام وذلك يقتضي تقدم الجسم لأنه لا معنى\n~~للجسم إلا ذلك\n# ثالثهما هو أنه لو جاز إن يختص ذات الإله تعالى ببعض الجهات على سبيل\n~~الوجوب مع كون الأحياز متساوية في ,متساوية يكون حكمها واحدا وذلك يمنع القول بأن الله تعالى واجب الاختصاص\n~~ببعض الأحياز على التعيين فإن قالوا لما لا يجوز أن يكون اختصاصه بجهة فوق\n~~أزلي قلنا هذا باطل لوجوه أحدها أن قبل خلق العالم ما كان إلا الخلاء الصرف\n~~والعدم المحض فلم يكن هناك لا فوق ولا تحت فبطل قولكم الثاني لو كان الفوق\n~~متميزا عن التحت بالتميز الذاتي لكانت أمورا موجودة قابلة للانقسام وذلك\n~~يقتضي قدم الجسم لأنه لا معنى للجسم إلا ذلك الثالث هو أنه لو جاز أن تختص\n~~ذات الإله تعالى ببعض الجهات على سبيل الوجوب مع كون الأحياز متساوية في\n# 
20,JK001259,Shamela0002864,الغائب على الشاهد من غير جامع باطل وأيضا لم لا\n~~يجوز أن يكون غير منقسم ويكون في غاية الصغر وهو يقتضي أنه حقير وذلك على\n~~الله تعالى محال قلنا الذي لا يمكن أن يشار إليه البتة ولا يمكن أن يحس به\n~~يكون كالعدم فيكون أشد حقارة وإذا جاز هذا فلم لا يجوز ذلك والجواب على\n~~الأول أن نقول إنه إذا كان عظيما فلا بد وأن يكون منقسما وليس هذا من باب\n~~قياس الغائب على الشاهد بل هذا بناء على البرهان القطعي وذلك لأنا إذا\n~~أشرنا إلى نقطة لا تنقسم فإما أن يحصل فوقها شيء آخر أو لا يحصل فإن حصل\n~~فوقها شيء آخر كان ذلك الفوقاني مغايرا له إذ لو جاز أن يقال إن هذا المشار\n~~إليه عينه لا غيره جاز أن يقال هذا الجزء عين ذلك الجزء فيفيضي إلى تجويز\n~~أن الجبل شيء واحد ,الغائب على الشاهد من غير جامع\n~~باطل والجواب عن الأول أن نقول إنه إذا كان عظيما فلابد وأن يكون منقسما\n~~وليس هذا من باب قياس الغائب على الشاهد بل هذا بناء على البرهان القطعي\n~~وذلك لأنا إذا أشرنا إلى نقطة لا تنقسم فإما أن يحصل فوقها شيء آخر أو لا\n~~يحصل فإن حصل فوقها شيء آخر كان ذلك الفوقاني مغايرا له إذ لو جاز أن يقال\n~~إن هذا المشار إليه عينه لا غيره جاز أن يقال هذا الجزء عين ذلك الجزء\n~~فيفضي إلى تجويز أن الجبل شيء واحد\n# 
21,JK001259,Shamela0002864,البرهان الثامن لو كان علو الباري تعالى على العالم بالحيز والجهة لكان\n~~علو تلك الجهة من علو الباري تعالى وذلك لأن بتقدير أن يحصل ذات الله تعالى\n~~في يمين العالم أو يساره لم يكن موصوفا بالعلو على العالم أما تلك الجهة\n~~التي في جهة العلو فلا يمكن فرض وجودها خاليا عن هذا العلو فثبت أن تلك\n~~الجهة عالية عن العالم لذاتها وثبت أن الحاصل في تلك الجهة يكون عاليا لا\n~~لذاته لكن تبعا لكونه حاصلا في تلك الجهة العالية على العالم وإذا كان كذلك\n~~فحينئذ يلزم أن يكون الباري تعالى ناقصا لذاته مستكملا بغيره وذلك محال\n~~فثبت أنه يمتنع أن يكون علوه على العالم بالجهة والحيز وذلك هو المطلوب\n~~,البرهان الثامن لو كان علو الباري على العالم بالحيز\n~~والجهة لكان علو تلك الجهة أكمل من علو الباري وذلك لأنه بتقدير أن تحصل\n~~ذات الله في يمين العالم أو يساره لم يكن موصوفا بالعلو على العالم أما تلك\n~~الجهة التي في جهة العلو فلا يمكن فرض وجودها خالية عن هذا العلو فثبت أن\n~~تلك الجهة عالية على العالم لذاتها وثبت أن الحاصل في تلك الجهة يكون عاليا\n~~لا لذاته لكن تبعا لكونه حاصلا في تلك الجهة العالية على العالم وإذا كان\n~~كذلك فحينئذ يلزم أن يكون الباري ناقصا لذاته مستكملا بغيره وذلك محال فثبت\n~~أنه يمتنع أن يكون علوه على العالم بالجهة والحيز وذلك هو المطلوب 
22,JK001259,Shamela0002864,ودنوها من العبد وأما قوله\n~~فيضع الجبار كنفه عليه فهو أيضا مستفاد من قرب الرحمة يقال أنا في كنف فلان\n~~أي في إنعامه وأما ما رواه بعضهم فيضع الجبار كتفه فاتفقوا على أنه تصحيف\n~~والرواة ضبطوها بالنون ثم إن صحت تلك الرواية فهي محمولة على التقريب\n~~والغفران والله أعلم\n# | ,ودنوها من العبد وأما قوله فيضع الجبار كنفه عليه فهو أيضا مستفاد من قرب\n~~الرحمة يقال أنا في كنف فلان أي في إنعامه وأما ما رواه بعضهم فيضع الجبار\n~~كتفه فاتفقوا على أنه تصحيف والرواة ضبطوها ms1595 بالنون ثم إن صحت الرواية فهي\n~~محمولة على التقريب بالرحمة والغفران والله أعلم 
