id,series1,series2,text1,text2
88,EShia0071536,Shia001131Vols,على (صلع) أنه كره أن يلقى الرجل سلاحه عند القتال،\n~~وقد قال الله تعالى عند ذكر صلاة الخوف:@QUR02 «وليأخذوا أسلحتهم»\n~~وقال:@QUR012 «ود الذين كفروا لو تغفلون عن أسلحتكم وأمتعتكم فيميلون عليكم\n~~ميلة واحدة» فلباس السلاح فى الحرب فى الظاهر وحيث تخاف بغتة العدو مما\n~~يؤمر به ويستحب، وفى ذلك ثواب وليس ينبغى إلقاؤه فى هذه المواطن، ومثل ذلك\n~~فى التأويل ما قد تقدم القول به من أن السلاح مثل حجة أهل الحق وحجة أهل\n~~الباطل واستعمال ذلك احتجاج الفريقين بعضهم على بعض، فينبغى لمن أذن له فى\n~~جدال أهل الباطل ومناظرتهم فى الدين الذي مثله مثل المجاهدة فى الظاهر أن\n~~يستعد الحجة لوقت احتجاجه عليهم ولا يلقى ذلك ويغافل عنه فيخصموه إذا\n~~ناظروه، ويتلو ذلك ما جاء عن على أنه قال: يستحب أن يبدأ بالقتال بعد زوال\n~~الشمس، وبعد أن يصلى صلاة الظهر ,علي صلوات الله عليه أنه كره أن يلقى الرجل سلاحه عند القتال، وقد\n~~قال الله عز وجل عند ذكر صلاة الخوف: (5) وليأخذوا أسلحتهم، وقال: (6) ود\n~~الذين كفروا لو تغفلون عن أسلحتكم وأمتعتكم فيميلون عليكم ميلة واحدة،\n~~فأفضل الأمور لمن كان في الجهاد أن لا يفارقه السلاح على كل الأحوال.\n# وعن علي صلوات الله عليه أنه كان يستحب أن يبدأ بالقتال بعد زوال الشمس،\n~~بعد أن يصلى الظهر.\n# 
89,EShia0071536,Shia001131Vols,الله\n~~أكبر@QUR06 وجهت وجهي للذي فطر السماوات والأرض عالم الغيب والشهادة@QUR01\n~~حنيفا مسلما@QUR017 وما أنا من المشركين إن صلاتي ونسكي ومحياي ومماتي لله\n~~رب العالمين لا شريك له وبذلك أمرت وأنا من المسلمين.\n# وعن جعفر بن محمد ,الله أكبر، وجهت وجهي للذي فطر السماوات والأرض حنيفا\n~~مسلما وما أنا من المشركين (1)، إن صلاتي ونسكي ومحياي ومماتي لله رب\n~~العالمين، لا شريك له وبذلك أمرت، وأنا من المسلمين) (2).\n# (665) وعن جعفر بن محمد (
90,EShia0071536,Shia001131Vols,ركوعه، فإن لم يستطع أن يصلى جالسا صلى مضطجعا لجنبه الأيمن ووجهه إلى\n~~القبلة، فإن لم يستطع أن يصلى على جنبه الأيمن صلى مستلقيا ورجلاه مما يلى\n~~القبلة، يومئ إيماء. ,ركوعه، فإن لم يستطع أن يصلى\n~~جالسا صلى مضطجعا لجنبه الأيمن ووجهه إلى القبلة، فإن لم يستطع أن يصلى على\n~~جنبه الأيمن صلى مستلقيا ورجلاه مما يلي القبلة (3) يومى إيماء.\n# 
91,EShia0071536,Shia001131Vols,ويبيت الناس ليلة عرفة بمنى ويغدون منها إلى عرفة، وإن رسول الله صلى\n~~الله عليه وآله غدا من منى يوم عرفة إلى عرفة بعد أن طلعت الشمس فنزل\n~~بنمرة، حتى إذا زاغت الشمس أمر بالقصوى، فرحلت له فركب حتى أتى بطن الوادى\n~~فوقف فخطب الناس، ثم أذن بلال ثم أقام فصلى الظهر ثم أقام فصلى العصر: ولم\n~~يصل شيئا بينهما، ثم ركب حتى أتى الموقف وقطع التلبية لما ,ويبيت الناس ليلة عرفة بمنى ويغدون يوم\n~~عرفة من منى إلى عرفة.\n# روينا عن رسول الله (صلع) أنه غدا يوم عرفة من منى بعد أن طلعت الشمس\n~~فصلى الظهر بعرفة.\n# وروينا عن علي (صلع) أنه كان يغتسل يوم عرفة.\n# وروينا عن علي (صلع) أن رسول الله (صلع) نزل يوم عرفة بنمرة (3) وأقام\n~~بها حتى إذا زاغت الشمس أمر بالقصوى فرحلت له، حتى إذا أبطن في الوادي وقف\n~~فخطب الناس، ثم أذن بلال، ثم أقام الصلاة فصلى الظهر، ثم أقام فصلى العصر،\n~~ولم يصل شيئا بينهما، ثم ركب حتى أتى الموقف.\n# وعنه (ع) أنه قال: لما 
92,EShia0071536,Shia001131Vols,أفلح المؤمنون الذين هم في صلاتهم\n~~خاشعون والذين هم عن اللغو معرضون والذين هم للزكاة فاعلون» ، تأويله فى\n~~الباطن أنه قد نجا من المحذور والمخوف من كان فى دعوة الحق خاشعا أى خائفا\n~~من الله ومن أوليائه، مطيعا له ولهم مقبلا عليه وعليهم معرضا عن اللغو فيها\n~~فيما يقوله أى لا يقول فيها إلا الحق وقد فعل فيها ما طهره من ذنوبه وأصلحه\n~~ودفعه عند أوليائه.\n# ويتلوه قول رسول الله صلى الله عليه وآله: «إذا أراد الله بعبد خيرا بعث\n~~إليه ملكا من خزان الجنة فيمسح صدره فتسخو نفسه ,أفلح المؤمنون\n~~الذين هم في صلاتهم خاشعون، والذين هم عن اللغو معرضون، والذين هم للزكوة\n~~فاعلون، إلى قوله: (3) أولئك هم الوارثون، الذين يرثون الفردوس هم فيها\n~~خالدون.\n# وروينا عن جعفر بن محمد (ص ع) عن أبيه عن آبائه عن علي أن رسول الله صلى\n~~الله عليه وسلم قال: إذا ms212 أراد الله بعبد خيرا بعث إليه ملكا من خزان الجنة\n~~فيمسح صدره فتسخو نفسه 
93,EShia0071536,Shia001131Vols,ظاهره أنه لا ينبغى أن يؤم القوم فى صلاتهم إلا\n~~أحفظهم للقرآن وأعلمهم بالعلم، وباطنه أنه لا ينبغى أن يكون داعى القوم إلا\n~~أعلمهم بظاهر القرآن وباطنه وحلال الله وحرامه وقضايا دينه وأحكامه.\n# ويتلو ذلك قول رسول الله صلى الله عليه وسلم: أهل كل مسجد أحق بالصلاة فى\n~~مسجدهم إلا أن يكون أمير، يعنى يحضر فإنه أحق بالإمامة من أهل المسجد،\n~~وظاهر ذلك أن إمام مسجد فى الظاهر أحق بالصلاة بأهله فإن حضر الصلاة أمير\n~~الموضع كان أحق بالإمامة من إمام ذلك ,ظاهره أن لا ينبغي أن يؤم القوم في صلاتهم\n~~إلا أحفظهم للقرآن وأعلمهم بالعلم،. D gl (3) من ذلك قوله (صلع) العلم نور\n~~يجعله الله قلب من يشاء من عباده، من ت.\n# ظاهره ذلك أن إمام كل مسجد أحق بالصلاة بأهله فإن حضر الصلاة أمير\n~~الموضع. D gl (4) كان أحق بالإمامة من إمام ذلك 
94,EShia0071536,Shia001131Vols,الله عليه وسلم أنه قال\n~~بعد الثلاث التسبيحات المذكورات فى الركوع: اللهم لك ركعت ولك خشعت وبك\n~~آمنت وعليك توكلت وأنت ربى خشع لك سمعى وبصرى وشعرى وبشرى ولحمى ودمى ومخى\n~~وعصبى وعظامى وما أقلت قدماى غير مستنكف ولا مستكبر ولا مستحسر عن عبادتك\n~~والخضوع لك والتذلل لطاعتك، ,الله عليه أنه قال: يقال في الركوع:\n~~اللهم لك ركعت ولك خشعت وبك آمنت وعليك توكلت وأنت ربى، خشع لك سمعي وبصري\n~~وشعري وبشري ولحمي ودمي ومخي وعصبي وعظامي وما أقلت قدماي، غير مستنكف ولا\n~~مستكبر ولا مستحسر (1) عن عبادتك والخنوع (2) لك والتذلل لطاعتك، 
95,EShia0071536,Shia001131Vols,ولو مثل\n~~ذلك القدر بنى الله له بيتا فى الجنة يعنى فى الظاهر والباطن وقد تقدم شرح\n~~ذلك.\n# ويتلو ذلك قول رسول الله صلى الله عليه وسلم: الصلاة إلى غير سترة من\n~~الجفاء ومن صلى فى فلاة فليجعل بين ms248 يديه مثل مؤخرة الرحل، تأويله الأمر\n~~بستر دعوة الباطن وأنه لا ينبغى أن تكون إلا فى ستر كما جرت به السنة فى\n~~القديم والحديث ومثل الاستتار فى الصلاة بمؤخرة الرحل مثل أقل ما يستتر\n~~بذلك فى دعوة الباطن وأن لا تكون ظاهرة بلا ستر.\n# ويتلو ذلك قول على صلى الله عليه وسلم: ما من بعير إلا وعلى ذروته شيطان،\n~~وإنه كره الصلاة إلى البعير، فالبعير فى التأويل مثله مثل الإمام والشيطان\n~~هو عدوه ومن بعد عنه بعد عداوة وإنكار لأمره ومن ذلك قوله تعالى:@QUR07\n~~«وكذلك جعلنا لكل نبي عدوا من المجرمين» [1] وكراهة الصلاة إلى البعير\n~~مثلها أنه لا ينبغى أن يدعو أحد بحضرة الإمام ومواجهته ولا تكون الدعوة لمن\n~~دونه إلا دون ستر منه.\n# ويتلو ذلك ما جاء عن الصادق صلى الله عليه وسلم أنه كره أن يصلى الرجل\n~~ورجل بين يديه نائم، ولا يصلى الرجل بحذائه امرأة إلا أن ,ولو مثل مفحص (2) قطاة.\n~~بنى الله له بيتا في الجنة.\n# وعنه (صلع) أنه قال: الصلاة إلى غير سترة من الجفاء، ومن صلى في فلاة.\n~~فليجعل بين يديه مثل مؤخرة الرحل.\n# وعن علي صلوات الله عليه أنه كان يكره الصلاة إلى البعير، ويقول: ما من\n~~بعير إلا وعلى ذروته شيطان.\n# وعن جعفر بن محمد صلوات الله عليه أنه كره أن يصلى الرجل ورجل بين يديه\n~~نائم، ولا يصلى الرجل وبحذائه امرأة إلا أن 
96,EShia0071536,Shia001131Vols,عن على صلوات الله عليه أن رسول الله (ص ms739) بعث سرية\n~~واستعمل عليهم رجلا من الأنصار وأمرهم أن يطيعوه، فغضب ذات يوم عليهم فقال:\n~~أليس قد أمركم رسول الله (ص) أن تطيعونى؟ قالوا نعم، قال فاجمعوا حطبا\n~~فجمعوه فقال أضرموه نارا ففعلوا، فقال لهم ادخلوها، فهموا بذلك؛ ثم جعل\n~~بعضهم يمسك بعضا ويقولون إنما فررنا إلى رسول الله من النار، فما زالوا\n~~كذلك حتى خمدت النار، وسكن غضب الرجل؛ فبلغ ذلك رسول الله (ص) فقال: لو\n~~دخلوها ما خرجوا منها إلى يوم القيامة، إنما الطاعة فى المعروف، وقال على\n~~صلوات الله عليه: لا طاعة لمخلوق فى معصية ,عن علي (صلع) أنه قال: (1) بعث رسول الله (صلع) سرية واستعمل\n~~عليهم رجلا من الأنصار، وأمرهم أن يطيعوه، فلما كان ذات يوم غضب عليهم،\n~~فقال: أليس قد أمركم رسول الله (صلع) أن تطيعوني؟ قالوا:\n# نعم، قال: فاجمعوا لي حطبا فجمعوه، فقال: أضرموه نارا، ففعلوا، فقال لهم:\n~~ادخلوها، فهموا بذلك، فجعل بعضهم يمسك بعضا، ويقولون: إنما فررنا إلى رسول\n~~الله (صلع) من النار، فما زالوا كذلك حتى خمدت النار، وسكن غضب الرجل، فبلغ\n~~ذلك رسول الله (صلع) فقال: لو دخلوها ما خرجوا منها إلى يوم القيمة، إنما\n~~الطاعة في المعروف.\n# وعن علي (صلع) أنه قال: لا طاعة لمخلوق في معصية 
97,EShia0071536,Shia001131Vols,هديه أو أضحيته ms685 أو نحر ذلك بيده، فإن لم يقدر فلتكن يده مع\n~~يد الجازر، فإن لم يستطع فليقم قائما عليها فى حين ذلك وليكبر الله، وقال\n~~فى قول الله عز وجل:@QUR010 «فاذكروا اسم الله عليها صواف فإذا وجبت جنوبها\n~~فكلوا منها» قال صواف حين تصف للنحر قائمة معقولة، وكذلك نحر رسول الله\n~~(صلع) هديه، فأما الغنم والبقر فتضجع وتذبح، وقال لا يذبح نسك المسلم إلا\n~~,هديه أو ذبح\n~~أضحيته بيده إن قدر على ذلك. فإن لم يقدر فلتكن يده مع يد الجازر. فإن لم\n~~يستطع فليقم قائما عليها (6) حتى تنحر أو تذبح، ويكبر الله عند ذلك.\n# وعنه (ع) أنه قال في قول الله (تعالى): (7) " والبدن جعلناها لكم من\n~~شعائر الله لكم فيها خير فاذكروا اسم الله عليها صواف فإذا وجبت (8) جنوبها\n~~فكلوا منها "، قال: صواف حين تصف للنحر، وتنحر قياما معقولة، قائمة على ثلث\n~~قوائم. وقوله: " فإذا وجبت جنوبها " أي وقعت إلى الأرض، قال: وكذلك نحر\n~~رسول الله (صلع) هديه من البدن قياما. فأما الغنم والبقر فتضجع وتذبح.\n~~وقوله:\n# " فاذكروا اسم الله عليها " يعنى التسمية عند النحر والذبح، وأقل ذلك أن\n~~يقول: بسم الله، ويستحب أن يقول عند ذبح الهدى والضحايا: (9) وجهت وجهي\n~~للذي فطر السماوات والأرض ms279 حنيفا [مسلما] وما أنا من المشركين، إن صلاتي\n~~ونسكي (10) ومحياي ومماتي لله رب العالمين لا شريك له وبذلك أمرت وأنا من\n~~المسلمين، اللهم منك ولك، بسم الله.\n# وعنه (صلع) أنه قال: لا يذبح نسك المسلم إلا 
98,EShia0071536,Shia001131Vols,أنه قال: ينبغى للإمام إذا سلم أن\n~~يجلس مكانه حتى يقضى من سبق بالصلاة ما فاته، تأويل ذلك فى الباطن أن\n~~المفيد إذا أتم مجلسه لم ينبغ له أن يقوم من فوره فينصرف، بل يجلس قليلا\n~~ليتذكر من فاته من كلامه شيء ما فاته منه إن كان يعلم ذلك أو سأله عنه إن\n~~كان لا يعلمه.\n# ويتلو ذلك:\n# ذكر الوقت الذي يؤمر فيه الصبيان بالصلاة إذا ,أنه قال: ينبغي للامام إذا سلم أن يجلس مكانه حتى\n~~يقضى من سبق بالصلاة ما فاته، وهذا مما (2) ذكرناه مما يؤمر به من الدعاء\n~~والتوجه بعد الصلاة وقبل القيام من موضعه مقدار ما يمكن أن يقضى في ذلك عمن\n~~فاته شئ من الصلاة ما فاته منها، والامام في ذلك في موضعه يدعو ويتوجه\n~~ويتقرب بما أمر به من ذلك.\n### || ذكر الوقت الذي يؤمر ms176 فيه الصبيان بالصلاة إذا 
99,EShia0071536,Shia001131Vols,من لم يكن معه من الماء إلا\n~~شيء يسير يخاف عليه إن هو توضأ به أو تطهر أن يموت عطشا فإن له أن يتيمم\n~~ويبقى الماء لنفسه ولا يعين على هلاكها كما قال: فى المسافر إذا ms124 لم يجد\n~~الماء إلا بموضع يخاف فيه على نفسه إن مضى فى طلبه من لصوص أو سباع أو ما\n~~يخاف التلف والهلاك إن له أن ,من لم يكن معه في الماء إلا شئ يسير يخاف إن هو\n~~توضأ به أو تطهر مات عطشا يتيمم، ويبقى الماء لنفسه ولا يعين على هلاكها،\n~~قال الله عز وجل: (2) ولا تقتلوا أنفسكم إن الله كان بكم رحيما.\n# وقالوا صلوات الله عليه في المسافر إذا لم يجد الماء إلا بموضع يخاف فيه\n~~على نفسه إن مضى في طلبه من لصوص أو سباع، أو ما يخاف منه التلف والهلاك:\n~~
100,EShia0071536,Shia001131Vols,واستلام الحجر تقبيله إن وصل إليه أو لمسه بيده أو\n~~الإشارة إليه إن لم يقدر عليه، ويدعو عند ذلك بما أمكنه وليس على النساء\n~~استلام ولا أن يزاحمن الرجال فهذا فى الظاهر هو الواجب، وتأويله فى الباطن\n~~أن استلام الركن قد ذكرناه فيما تقدم وذكرنا النساء وأن أمثالهن أمثال\n~~المستفيدين، والرجال أمثالهم أمثال المفيدين، والركن مثله مثل الحجة\n~~فالمفيدون الذين أمثالهم أمثال الرجال هم الذين يتصلون بالحجة دون\n~~المستفيدين، وليس للمستفيدين أن يخالطوهم فى حدهم ذلك.\n# ويتلوه ما جاء عن جعفر بن محمد أنه قال: الطواف سبعة أشواط ms655 حول البيت،\n~~الشوط من الركن الأسود دائرا بالبيت والحجر إليه، فإذا طاف كذلك سبعة أشواط\n~~صلى ركعتين خلف مقام إبراهيم (,واستلام الحجر تقبيله إن وصل إليه، أو لمسه بيده، أو الإشارة إليه إن لم\n~~يقدر عليه. ويدعو (6) عند ذلك بما أمكنه، وليس على النساء استلام، ولا\n~~يزاحمن الرجال.\n# وعن جعفر بن محمد (صلع) أنه قال: الطواف (7) سبعة أشواط حول البيت.\n~~والشوط من الركن الأسود دائرا بالبيت والحجر إلى الركن الأسود الذي ابتدأ\n~~(8) منه. فإذا طاف كذلك سبعة أشواط صلى ركعتين خلف مقام إبراهيم (
101,EShia0071536,Shia001131Vols,أدنى ما يكون العبد به مؤمنا أن يعرفه الله نفسه فيقر له بالطاعة\n~~وأن يعرفه نبيه فيقر بنبوته وأن يعرفه حجته فى أرضه وشاهده على خلقه فيعتقد\n~~إمامته. قيل وإن جهل غير ذلك قال نعم ولكن إذا أمر فليطع وإذا نهى ,أدنى ما يكون به ms028\n~~مؤمنا أن يعرفه الله (3) نفسه فيقر له بالطاعة وأن يعرفه الله نبيه (صلع)\n~~فيقر له بالطاعة، وأن يعرفه الله حجته في أرضه وشاهده على خلقه فيعتقد\n~~إمامته فيقر له بالطاعة، قيل: وإن جهل غير ذلك؟ قال: نعم ولكن إذا أمر\n~~أطاع، وإذا نهى 
102,EShia0071536,Shia001131Vols,ذلك ما جاء عن رسول الله صلى الله عليه وسلم أنه خطب الناس يوم\n~~النحر فقال هذا يوم الثج والعج، فالثج ما تهريقون فيه من الدماء، فمن صدقت\n~~نيته كانت أول قطرة له كفارة لكل ذنب، والعج الدعاء فعجوا إلى الله فو الذي\n~~نفس محمد (صلى الله عليه وسلم) بيده لا ينصرف أحد من هذا الموضع إلا مغفورا\n~~له إلا صاحب كبيرة مصر عليها لا يحدث نفسه بالإقلاع عنها. ,على من شاء أن يفعل (3).\n# (658) وعن رسول الله (صلع) أنه خطب الناس يوم النحر فقال:\n# أيها الناس هذا يوم الثج والعج. فالثج ما تهريقون فيه من الدماء، فمن\n~~صدقت نيته كانت أول قطرة منه كفارة لكل ذنب. والعج الدعاء، فعجوا إلى الله.\n~~فوالذي نفس محمد بيده ألا ينصرف من هذا الموقف أحد إلا وقد غفر له. إلا\n~~صاحب كبيرة من الكبائر مصر عليها، لا يحدث نفسه بالاقلاع عنها.\n# (
103,EShia0071536,Shia001131Vols,عليه وأبى\n~~جعفر وأبى عبد الله صلوات الله عليهما أنهم قالوا فيمن أكل أو شرب أو جامع\n~~فى شهر رمضان وقد طلع الفجر وهو لا يعلم بطلوعه أنه إن كان قد نظر قبل أن\n~~يأكل أو يشرب أو يجامع إلى موضع مطلع الفجر فلم يره طلع، فلما أكل نظر فرآه\n~~قد طلع فليمض فى صومه ولا شيء عليه، وإن كان فعل ذلك ولم ينظر هل طلع الفجر\n~~أم لم يطلع إلا أنه يرى أنه فى ليل فليتم صومه وليقض يوما مكانه. قال أبو\n~~عبد الله جعفر بن محمد عليه السلام: فإن قام رجلان فقال أحدهما هذا الفجر\n~~قد طلع وقال الآخر ما أرى شيئا طلع يعنى وهما من أهل العلم بطلوع الفجر\n~~والنظر وصحة البصر قال فللذى لم يتبين الفجر أن يأكل ويشرب حتى يتبينه،\n~~وعلى الذي تبينه أن يمسك عن\n,علي وأبى جعفر وأبى عبد الله (ع) أنهم قالوا، فيمن أكل أو شرب أو\n~~جامع في شهر رمضان وقد طلع (5) الفجر وهو لا يعلم بطلوعه:\n# فإن كان قد نظر قبل أن يأكل إلى موضع مطلع الفجر فلم يره طلع، فلما أكل\n~~نظره فرآه قد طلع، فليمض في صومه ولا شئ ms240 عليه، وإن كان (6) أكل قبل أن ينظر\n~~ثم علم أنه قد أكل بعد طلوع الفجر، فليتم صومه ويقضى يوما مكانه.\n# قال أبو عبد الله (ع م): فإن قام رجلان فقال أحدهما: هذا الفجر قد طلع،\n~~وقال الآخر: ما أرى شيئا، يعنى وهما معا من أهل العلم بمعرفة (7) بطلوع\n~~الفجر والنظر وصحة البصر، قال: فللذي لم يتبين الفجر أن يأكل ويشرب حتى\n~~يتبينه، وعلى الذي تبينه أن يمسك عن 
104,EShia0071536,Shia001131Vols,إذا قال\n~~السلام عليك أيها النبي ورحمة الله وبركاته السلام علينا وعلى عباد الله\n~~الصالحين، تأويل ذلك ما قد تقدم القول من أن مثل الركوع مثل طاعة الحجة،\n~~ومثل السجود مثل طاعة الإمام والحجة كما ذكرنا السبب إلى الإمام وبابه التى\n~~يؤتى منه فمن عصاه ولم يطعه لم يصل إلى طاعة الإمام وعليه أن يبتدئ الدخول\n~~فى دعوة الحق بطاعة الحجة القائم بها فإذا فعل ذلك ثم دخل فى معصية الإمام\n~~كان عليه التوبة والاستغفار من ذلك ولزوم طاعته وقد تقدم القول بذكر تأويل\n~~السلام.\n# ويتلو ذلك ما جاء عنه عليه الصلاة والسلام أنه قال: من سها عن القراءة فى\n~~بعض الصلاة قرأ فيما بقى منها وأجزأه ذلك فإن نسى القراءة فيها كلها وأتم\n~~الركوع\n,إذ قال: السلام عليك أيها النبي ورحمة الله وبركاته، السلام علينا وعلى\n~~عباد الله الصالحين.\n# وعن جعفر بن محمد صلوات الله عليه أنه قال: من سها عن القراءة في بعض\n~~الصلاة قرأ فيما بقي منها وأجزاه ذلك، وإن نسي القراءة فيها كلها وأتم\n~~الركوع 
105,EShia0071536,Shia001131Vols,ذكر التقليد والإشعار والتجليل\n~~والتلبية: من ساق الهدى فليبدأ بعد الإحرام بتقليده وإشعاره وتجليله وسوقه،\n~~فإذا انتهى إلى البيداء أهل بالتلبية هذا هو الواجب فى الظاهر على من ساق\n~~الهدى فى حج وعمرة أن يقلده بقلادة ويعلق فيها نعلا قد صلى فيها، فإن ضلت\n~~عن صاحبها عرفها بنعله وإن وجدت ضالة علم أنها هدى، والإشعار أن يطعن فى\n~~سنامها من الجانب الأيمن بحديدة حتى يسيل دمها، والتجليل أن يجللها ,ذكر التقليد والاشعار والتجليل والتلبية\n# من ساق الهدى فليبدأ بعد الاحرام\n~~بتقليده وإشعاره وتجليله وسوقه.\n# فإذا انتهى إلى البيداء (1) أهل بالتلبية.\n# وروينا عن أبي جعفر محمد بن علي (صلع) أنه قال: كان الناس يقلدون الإبل\n~~والبقر والغنم. وإنما تركوا تقليد البقر والغنم حديثا. وقال:\n# تقلده (2) بسير أو خيط. والبدن ms261 تقلد وتعلق في قلادتها نعل خلقة قد صلى\n~~فيها. فإن ضلت عن صاحبها عرفها (3) بنعله. وإن وجدت ضالة عرفت أنها هدى.\n# وعن جعفر بن محمد أنه سئل عمن ساق بدنة (4) كيف يصنع؟ قال: إذا انصرف من\n~~المكان الذي يعقد فيه إحرامه في الميقات فليشعرها: يطعن في سنامها من\n~~الجانب الأيمن بحديدة حتى يسيل دمها. ويقلدها ويجللها 
106,EShia0071536,Shia001131Vols,عن جعفر بن محمد صلوات الله عليه أنه قال: وللإحرام\n~~مواقيت خمسة وقتها رسول الله صلى الله عليه وآله؛ فوقت لأهل المدينة وما\n~~والاها ذا الحليفة وهو مسجد الشجرة ولأهل الشام الجحفة، ولأهل اليمن يلملم،\n~~ولأهل الطائف قرن، ولأهل النجد العقيق، فهذه المواقيت لأهل هذه المواضع\n~~ولمن جاء من جهاتها من أهل البلدان، ومنها يكون الإحرام بالحج ,عن جعفر بن محمد (صلع) أنه قال: والاحرام من\n~~(3) مواقيت خمسة وقتها رسول الله (صلع). فوقت لأهل المدينة ذا الحليفة (4)،\n~~وهو مسجد الشجرة (5). ولأهل الشام الجحفة (6)، ولأهل اليمن يلملم، ولأهل\n~~الطائف قرنا (7)، ولأهل نجد العقيق. فهذه المواقيت لأهل هذه المواضع، ولمن\n~~جاء من جهتها من أهل ms258 البلدان.\n# وعنه (ع) أنه قال: من تمام الحج 
107,EShia0071536,Shia001131Vols,قد أجيبت دعوتكما» [1] ووعد كذلك جل وعز من دعا\n~~إلى سبيله على لسان رسوله (ص) أن يستجيب له كما استجاب لهما.\n# ويتلو ذلك ما جاء عن رسول الله (ص) أنه قال: من اغتاب غازيا فى سبيل الله\n~~أو آذاه أو أخلفه بسوء فى أهله نصب له يوم القيامة علم فيستفرغ خيانته ثم\n~~يركس فى النار، فهذا وعيد الله جل وعز لمن آذى مجاهدا فى سبيله جهادا ظاهرا\n~~وباطنا، وقد ذكرنا باطن الجهاد والغزو، ويتلو ذلك ما جاء ms721 عن رسول الله (ص)\n~~أنه قال: «فوق كل بر بر، حتى يقتل الرجل فى سبيل الله وفوق كل عقوق عقوق،\n~~حتى يقتل الرجل أحد ,قد أجبت دعوتكما، ومن غزا في سبيلي استجبت له\n~~كما استجبت لكما إلى يوم القيمة.\n# وعنه عن رسول الله (صلع) أنه قال: من اغتاب غازيا في سبيل الله أو آذاه\n~~أو خلفه بسوء في أهله نصب له يوم القيمة علم، فتستفرغ خيانته (2) ثم يتركس\n~~في النار.\n# وعنه (ع) عن رسول الله (صلع) أنه قال: فوق كل بر بر، حتى يقتل الرجل في\n~~سبيل الله (3)، وفوق كل عقوق عقوق، حتى يقتل الرجل أحد 
108,EShia0071536,Shia001131Vols,على صلى الله عليه وسلم: من صلى الفجر فى جماعة رفعت صلاته\n~~فى صلاة الأبرار وكتب يومئذ فى وفد المتقين.\n# وعن على صلى الله عليه وسلم أنه قام ذات ليلة فصلى الليل كله فلما انشق\n~~عمود الصبح صلى الفجر ونام، وصلى رسول الله صلى الله عليه وسلم الفجر\n~~بالناس فلم يره فيمن صلى فى المسجد، فلما انصرف أتى منزل فاطمة فقال لها أى\n~~بنية ما بال ابن عمك لم يشهد معنا صلاة الغداة، فأخبرته الخبر فقال ما فاته\n~~من صلاة الغداة فى جماعة أفضل من قيام ليله كله، فانتبه على صلى الله عليه\n~~وسلم لكلام رسول الله صلى الله عليه وسلم فقال له يا على إن من صلى الغداة\n~~فى جماعة فكأنما قام الليل كله راكعا وساجدا ms262، يا على أما علمت أن الأرض تعج\n~~إلى الله من نوم العالم عليها قبل طلوع الشمس.\n# وعن على صلى الله عليه وسلم أنه غدا على أبى الدرداء فوجده نائما فقال ,علي صلوات الله عليه أنه قال: من صلى الفجر في جماعة رفعت صلاته في\n~~صلاة الأبرار، وكتب يومئذ في وفد المتقين.\n# وعن أبي جعفر محمد بن علي صلوات الله ms143 عليه أنه قال: قام على صلوات الله\n~~عليه الليل كله، فلما انشق عمود الصبح صلى الفجر وخفق (2) برأسه، فلما صلى\n~~رسول الله (صلع) الغداة لم يره، فأتى فاطمة عليها السلام فقال: أي بنية، ما\n~~بال ابن عمك لم يشهد معنا صلاة الغداة؟ فأخبرته الخبر، فقال: ما فاته من\n~~صلاة الغداة في جماعة أفضل من قيام ليله كله، فانتبه على صلوات الله عليه\n~~لكلام رسول الله (صلع)، فقال له: يا علي، إن من صلى الغداة في جماعة فكأنما\n~~قام الليل كله راكعا وساجدا، يا علي، أما علمت أن الأرض تعج إلى الله من\n~~نوم العالم عليها قبل طلوع الشمس.\n# وعن علي (ع) أنه غدا على أبى الدرداء، فوجده نائما، فقال: 
