section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 ,74,56,1,75.67567567567568
 ص ,91,0,0,0
 ,44,44,1,100.0
 ايما رجل له مال لم يعط حق الله تبارك وتعالي منه الا جعله الله عز وجل شجاعا قرعا علي صاحبه ,47,0,0,0
 ص ,54,0,0,0
 ,71,30,1,42.25352112676056
 ص ,23,0,0,0
 ما من صاحب ابل، ولا بقر، ولا غنم، لا يءدي زكاتها، الا جاءت يوم القيامة اعظم ما كانت ,38,0,0,0
 ,50,50,1,100.0
 ليس فيما دون خمس اواق صدقة، وليس فيما دون خمس ذود صدقة، وليس فيما دون خمس اوسق صدقة قال ,76,0,0,0
 ص ,123,0,0,0
 ,104,65,1,62.5
 في خمس من الابل شاة، وفي عشر شاتان، وفي خمس عشرة ثلاث شياه، وفي عشرين اربع شياه، وفي خمس ,21,0,0,0
 ص ,138,0,0,0
 ص ,76,0,0,0
 ص ,173,0,0,0
 ص ,83,0,0,0
 ,36,36,1,100.0
 من صام رمضان ايمانا واحتسابا غفر الله له ما تقدم من ذنبه، ومن قام ليلة القدر ايمانا ,25,0,0,0
 ص ,31,0,0,0
 ,59,35,1,59.32203389830508
 كان الصوم ثلاثة ايام في كل شهر، ثم نسخ ذلك بالذي انزل الله تعالي من صيام شهر رمضان، وهذا ,74,0,0,0
 ص ,200,0,0,0
 ص ,110,0,0,0
 ص ,80,0,0,0
 ,38,37,1,97.36842105263158
 الشهر تسع وعشرون، فلا تصوموا حتي تروه، ولا تفطروا حتي تروه، فان غم عليكم فاقدروا له قال ,56,0,0,0
 ,21,21,1,100.0
 الهلال اذا حال دون منظره غيم فينبغي ان يعتقد من الليل انه يصبح صاءما، لانه لا يدري من ,86,0,0,0
 ,36,22,1,61.111111111111114
 ص ,83,0,0,0
 ,68,56,1,82.35294117647058
 ص ,22,0,0,0
 ص ,47,0,0,0
 ,41,41,1,100.0
 من لم يمنعه من الحج حاجة ظاهرة، ولا مرض حابس، ولا سلطان جاءر، فمات ولم يحج، فليمت ان شاء ,23,0,0,0
 ص ,33,0,0,0
 ص ,99,0,0,0
 ص ,41,16,1,39.02439024390244
 ,54,37,1,68.51851851851852
 والسبيل ان يصح بدن العبد، ويكون له ثمن زاد وراحلة من غير ان يجحف به، ثم قال ومن كفر فان ,37,0,0,0
 ,89,89,1,100.0
 رباط يوم في سبيل الله خير من قيام شهر وصيامه، ومن مات مرابطا في سبيل الله كان له اجر ,23,0,0,0
 ,48,48,1,100.0
 جاهدوا في سبيل الله القريب والبعيد، في الحضر والسفر، فان الجهاد باب من ابواب الجنة، وانه ,21,0,0,0
 ص ,44,0,0,0
 ,62,0,0,0.0
 ان اولياء الله تبارك وتعالي المصلون وان رسول الله صلي الله عليه وسلم قال ‪@ISE@‬من يقم الصلوات ,57,0,0,0.0
 ص ,56,0,0,0
 ص ,11,0,0,0
 ص ,35,0,0,0
 ص ,30,0,0,0
 ,31,25,1,80.64516129032258
 ص ,2,0,0,0
 هي احدي عشرة كبيرة، منها اربعة في الراس، وهي الشرك بالله، وقذف المحصنات، واليمين ,57,0,0,0
 ,67,49,1,73.13432835820896
 ما نملك لك من الله شيءا وذرفت عيناه، فقلت صلي الله عليك اتبكي؟ او لم تنه عن البكاء؟ قال ,48,0,0,0
 ص ,38,0,0,0
 ص ,92,0,0,0
 ص ,141,0,0,0
 ص ,31,0,0,0
 ,56,55,1,98.21428571428571
 الدين النصيحة، ان الدين النصيحة، ان الدين النصيحة ثلاث مرات قال لمن يا رسول الله؟ قال ,42,0,0,0
 ص ,50,0,0,0
 ,51,51,1,100.0
 الحلال بين، والحرام بين، وبينهما شبهات لا يعلمها كثير من الناس، فمن اتقي الشبهات فقد ,45,0,0,0
 ص ,29,0,0,0
 ,48,48,1,100.0
 سبعة في ظل الله عز وجل يوم لا ظل الا ظله امام مقتصد، وشاب نشا في عبادة الله عز وجل ,71,0,0,0
 ص ,17,0,0,0
 ص ,47,0,0,0
 ص ,29,0,0,0
 ,58,40,1,68.96551724137932
 امرتني بالصلاة، فما الصلاة؟ قال خير موضوع، فاستكثر او استقل قال قلت يا رسول الله فاي ,44,0,0,0
 ص ,205,0,0,0
 ص ,150,0,0,0
 ص ,158,0,0,0
 ص ,162,0,0,0
 ص ,28,0,0,0
 ص ,58,0,0,0
 ,35,0,0,0.0
 ص ,23,0,0,0.0
 من حفظ علي امتي اربعين حديثا من امر دينها بعثه الله عز وجل يوم القيامة في زمرة الفقهاء ,19,0,0,0
