section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 الغريب,126,0,0,0
 ذكر وفاة ابراهيم وعدد ما انزل عليه,170,0,0,0
 صحف ابراهيم,148,0,0,0
 ذكر خبر ولد اسماعيل بن ابراهيم,111,0,0,0
 ذكر اسحاق بن ابراهيم واولاده,400,0,0,0
 قصة ايوب عليه السلام,1797,0,0,0
 ذكر قصة يوسف عليه السلام,3693,0,0,0
 قصة شعيب عليه السلام,429,0,0,0
 قصة الخضر وخبره مع موسي,904,57,2,6.3053097345132745
 ذكر الخبر عن منوجهر والحوادث في ايامه,945,0,0,0
 قصة موسي عليه السلام ونسبه وما كان في ايامه من الاحداث,5232,0,0,0
 ذكر امر بني اسراءيل في التيه ووفاة هارون عليه السلام,542,0,0,0
 ذكر وفاة موسي عليه السلام,403,0,0,0
 ذكر يوشع بن نون عليه السلام وفتح مدينة الجبارين $,769,0,0,0
 ذكر امر قارون,449,0,0,0
 ذكر من ملك من الفرس بعد منوجهر,317,0,0,0
 ذكر ملك كيقباذ,82,0,0,0
 ذكر الاحداث في بني اسراءيل في عهد زو وكيقباذ ونبوة حزقيل,277,0,0,0
 ذكر الياس عليه السلام,497,9,1,1.8108651911468814
 ذكر نبوة اليسوع عليه السلام واخذ التابوت من بني اسراءيل,432,0,0,0
 ذكر حال اشمويل وطالوت,1174,0,0,0
 ذكر ملك داود,236,0,0,0
 ذكر فتنته بزوجة اوريا,727,0,0,0
 ذكر بناء بيت المقدس ووفاة داود عليه السلام,285,0,0,0
 ذكر ملك سليمان بن داود عليه السلام,270,0,0,0
 ذكر ما جري له مع بلقيس,1488,0,0,0
 ذكر غزوته ابا زوجته جرادة ونكاحها وعبادة الصنم في داره واخذ خاتمه,848,0,0,0
 ذكر وفاة سليمان,372,0,0,0
 ذكر من ملك الفرس بعد كيقباذ,636,0,0,0
 ذكر ملك كيخسرو بن سياوخش بن كيكاووس,489,0,0,0
 ذكر امر بني ms0155 اسراءيل بعد سليمان,99,0,0,0
 ذكر محاربة اسا بن افيا ورزح الهندي,704,0,0,0
 ذكر شعيا والملك الذي معه من بني اسراءيل ومسير سنحاريب الي بني,613,0,0,0
 ذكر ملك لهراسب وابنه بشتاسب وظهور زرادشت,451,0,0,0
 ذكر مسير بختنصر الي بني اسراءيل,2378,0,0,0
 ذكر غزوة بختنصر العرب,245,0,0,0
 ذكر بشتاسب والحوادث في ملكه وقتل ابيه لهراسب,632,0,0,0
 ذكر الخبر عن ملوك بلاد اليمن من ايام كيكاووس الي ايام بهمن بن,420,0,0,0
 ذكر خبر اردشير بهمن وابنته خماني,463,0,0,0
 ذكر خبر دارا الاكبر وابنه دارا الاصغر وكيف كان هلاكه مع خبر ذي,116,0,0,0
 ذكر الاسكندر ذي القرنين,2266,0,0,0
 ذكر من ملك من قومه بعد الاسكندر,202,0,0,0
 ذكر اخبار ملوك الفرس بعد الاسكندر وهم ملوك الطواءف,271,0,0,0
 ذكر ملك اشك بن اشكان,70,0,0,0
 ذكر ملك جوذرز,609,0,0,0
 ذكر الاحداث ايام ملوك الطواءف فمن ذلك ذكر المسيح عيسي بن مريم ويحيي,1803,0,0,0
 ذكر قتل زكريا,138,0,0,0
 ذكر ولادة المسيح عليه السلام ونبوته الي اخر امره,1229,0,0,0
 ذكر نبوة المسيح وبعض معجزاته,601,0,0,0
 ذكر نزول الماءدة,366,0,0,0
 ذكر رفع السيد المسيح الي السماء ونزوله علي امه وعوده الي السماء,737,0,0,0
 ذكر من ملك الروم بعد رفع المسيح الي عهد نبينا محمد,447,0,0,0
 ذكر ملوك الروم وهم ثلاث طبقات فالطبقة الاولي الصابءون,1181,0,0,0
 الطبقة الثانية من ملوك الروم المتنصرة,994,0,0,0
 ذكر الطبقة الثالثة من ملوك الروم بعد الهجرة,1183,0,0,0
 ذكر وصول قباءل العرب الي العراق ونزولهم الحيرة,426,0,0,0
 ذكر جذيمة الابرش,1822,0,0,0
 ذكر طسم وجديس وكانوا ايام ملوك الطواءف,665,0,0,0
 ذكر اصحاب الكهف وكانوا ايام ملوك الطواءف,936,0,0,0
 ذكر يونس بن متي,870,0,0,0
 ومما كان من الاحداث ايام ملوك الطواءف,534,21,1,3.932584269662921
 ومما كان من الاحداث شمسون,203,0,0,0
 ومما كان من الاحداث ايضا جرجيس,1817,0,0,0
 ذكر خالد بن سنان العبسي,185,0,0,0
 ذكر طبقات ملوك الفرس,74,0,0,0
 الطبقة الثانية الكيانية,80,0,0,0
 الطبقة الثالثة الاشغانية,161,0,0,0
 الطبقة الرابعة الساسانية,7,0,0,0
 ذكر اخبار اردشير بن بابك وملوك الفرس,964,0,0,0
 ذكر ملك سابور بن اردشير بن بابك,496,0,0,0
 ذكر مدينة الحضر,248,0,0,0
 ذكر ملك ابنه هرمز بن سابور بن اردشير بن بابك,297,0,0,0
 ذكر ملك ابنه بهرام بن هرمز بن سابور,129,0,0,0
 ذكر ملك ابنه بهرام بن بهرام بن هرمز بن سابور بن اردشير,39,0,0,0
 ذكر ملك ابنه بهرام بن بهرام بن بهرام بن هرمز بن سابور,34,0,0,0
 ذكر ملك نرسي بن بهرام,39,0,0,0
 ذكر ملك هرمز بن نرسي بن بهرام بن بهرام بن هرمز,104,0,0,0
 ذكر ملك ابنه سابور ذي الاكتاف,915,0,0,0
 سبب تنصر قسنطين,146,0,0,0
 ذكر ملك اردشير بن هرمز بن نرسي بن بهرام بن سابور بن اردشير بن بابك,60,0,0,0
 ذكر ملك اخيه بهرام بن سابور ذي الاكتاف $,45,0,0,0
 ذكر ملك يزدجرد الاثيم بن بهرام بن سابور ذي الاكتاف,546,0,0,0
 ذكر ملك بهرام بن يزد جرد الاثيم,1246,0,0,0
 ذكر ملك ابنه يزدجرد بن بهرام جور,121,0,0,0
 ذكر ملك فيروز بن يزدجرد بن بهرام بعد ان قتل اخاه هرمز وثلاثة من اهل,535,0,0,0
 ذكر الاحداث في العرب ايام يزدجرد وفيروز,375,0,0,0
 ذكر ملك بلاش بن فيروز بن يزدجرد,72,0,0,0
 ذكر ملك قباذ بن فيروز بن يزدجرد,626,0,0,0
 ذكر حوادث العرب ايام قباذ,1366,0,0,0
 نقد الاخبار المتقدمة,807,0,0,0
 ذكر ملك لختيعة,85,0,0,0
 ذكر ملك ذي النواس وقصة اصحاب الاخدود,1394,0,0,0
 ذكر ملك الحبشة اليمن,545,0,0,0
 ذكر ملك كسري انوشروان بن قباذ بن فيروز بن يزد جرد بن بهرام جور بن,777,0,0,0
 ذكر ملك كسري بلاد الروم,599,0,0,0
 ذكر ما فعله انوشروان بارمينية واذربيجان,316,0,0,0
 ذكر امر الفيل,1043,0,0,0
 ذكر عود اليمن الي حمير واخراج الحبشة عنه,930,0,0,0
 ذكر ما احدثه قريش بعد الفيل,369,0,0,0
 ذكر حلف المطيبين والاحلاف,356,0,0,0
 ذكر ما فعله كسري في امر الخراج والجند,617,0,0,0
 ذكر مولد رسول الله,266,13,1,4.887218045112782
 رضاعته صلي الله,1698,0,0,0
 وفاة ابوي النبي,225,0,0,0
 ذكر قتل تميم بالمشقر,269,0,0,0
 الغريب,7,0,0,0
 ذكر ملك ابنه هرمز بن انوشروان,760,0,0,0
 ذكر مملكة كسري ابرويز بن هرمز,489,0,0,0
 الروم,1073,0,0,0
 ذكر ما راي كسري من الايات بسبب رسول الله,647,0,0,0
 ذكر وقعة ذي قار وسببها,1680,0,0,0
 ذكر ملوك الحيرة بعد عمرو بن هند,214,0,0,0
 ذكر المروزان وولايته اليمن من قبل هرمز,105,0,0,0
 ذكر قتل كسري ابرويز,362,0,0,0
 ذكر ملك كسري شيرويه بن ابرويز بن هرمز بن انوشروان,851,0,0,0
 ذكر ملك اردشير,158,0,0,0
 ذكر ملك شهريراز,99,0,0,0
 ذكر ملك بوران ابنة ابرويز بن هرمز بن انو شروان,71,0,0,0
 ذكر ملك ارزميدخت ابنة ابرويز,209,0,0,0
 ذكر ملك يزدجرد بن شهريار بن ابرويز,128,0,0,0
 ذكر ايام العرب في الجاهلية,5,0,0,0
 ذكر ايام العرب في الجاهلية,61,0,0,0
 ذكر حرب زهير بن جناب الكلبي مع غطفان وبكر وتغلب وبني القين,760,0,0,0
 ذكر يوم البردان,785,0,0,0
 نقض القصة,297,0,0,0
 ذكر مقتل حجر ابي امرء القيس والحروب الحادثة بمقتله الي ان مات امرء,1846,0,0,0
 يوم خزاز,454,0,0,0
 ايام البسوس ذكر مقتل كليب والايام بين بكر وتغلب,1895,0,0,0
 يوم عنيزة,90,0,0,0
 يوم الذناءب,60,0,0,0
 يوم واردات,1375,0,0,0
 ذكر الحرب بين الحارث الاعرج وبني تغلب,256,13,1,5.078125
 يوم عين اباغ,402,0,0,0
 يوم مرج حليمة وقتل المنذر بن المنذر بن ماء السماء,1094,0,0,0
 ذكر مقتل مضرط الحجارة,310,0,0,0
 يوم الكلاب الاول,637,0,0,0
 يوم اوارة الاول,188,0,0,0
 يوم اوارة الثاني,443,0,0,0
 ذكر قتل زهير بن جذيمة وخالد بن جعفر بن كلاب والحارث بن ظالم المري,2207,0,0,0
 ايام داحس والغبراء ويه بين عبس وذبيان,3236,0,0,0
 عنترة بن شداد,633,0,0,0
 يوم شعب جبلة,799,0,0,0
 يوم ذات نكيف,196,0,0,0
 ذكر الفجار الاول والثاني,1653,0,0,0
 يوم ذي نجب,213,0,0,0
 يوم نعف قشاوة,256,0,0,0
 يوم الغبيط ms0394,511,0,0,0
 يوم لشيبان علي بني تميم,234,0,0,0
 يوم مبايض,412,28,1,6.796116504854369
 يوم الزويرين,320,0,0,0
 ذكر اسر حاتم طء,261,0,0,0
 يوم مسحلان,125,0,0,0
 حرب لسليم وشيبان,159,0,0,0
 يوم جدود,360,0,0,0
 يوم الاياد وهو يوم اعشاش ويوم العظالي,371,0,0,0
 يوم الشقيقة وقتل بسطام بن قيس,706,0,0,0
 يوم النسار,367,0,0,0
 يوم الجفار,165,0,0,0
 يوم الصفقة والكلاب الثاني,1036,0,0,0
 يوم ظهر الدهناء,440,0,0,0
 يوم لقيط,565,0,0,0
 يوم المروت,342,0,0,0
 يوم فيف الريح,432,0,0,0
 يوم اليحاميم ويعرف ايضا بقارات حوق,412,0,0,0
 يوم ذي طلوح,223,0,0,0
 يوم اقرن,150,0,0,0
 يوم السلان,475,0,0,0
 يوم ذي علق,193,0,0,0
 يوم الرقم,285,0,0,0
 يوم ساحوق,143,0,0,0
 يوم اعيار ويوم النقيعة,229,0,0,0
 يوم النباة,257,0,0,0
 يوم الفرات,98,0,0,0
 يوم بارق,108,0,0,0
 يوم طخفة,244,0,0,0
 يوم النباج وثيتل,305,0,0,0
 يوم فلج,298,0,0,0
 يوم الشيطين,216,0,0,0
 ايام الانصار وهم الاوس والخزرج التي جرت بينهم,297,0,0,0
 ذكر غلبة الانصار علي المدينة وضعف امر اليهود بها وقتل الفطيون,419,0,0,0
 حرب سمير,260,0,0,0
 ذكر حرب كعب بن عمرو المازني,351,0,0,0
 [ذكر] الحرب بين بني عمرو بن عوف وبني الحرث وهو يوم السرارة $,456,0,0,0
 حرب الحصين بن الاسلت,151,0,0,0
 حرب ربيع الظفري,195,0,0,0
 حرب فارع بسبب الغلام القضاعي,563,0,0,0
 حرب حاطب,269,0,0,0
 يوم الربيع,140,0,0,0
 ومنها يوم البقيع ),336,0,0,0
 حرب الفجار الاول للانصار,105,0,0,0
 يوم معبس ومضرس,378,0,0,0
 يوم الفجار الثاني للانصار,370,0,0,0
 يوم بعاث,639,0,0,0
 ذكر غلبة ثقيف علي الطاءف والحرب بين الاحلاف وبني مالك,712,0,0,0
 نسب رسول الله وذكر بعض اخبار اباءه واجداده,5589,27,1,0.4830917874396135
 ذكر الفواطم والعواتك,639,0,0,0
 انتقال النبي الي ابي طالب,389,0,0,0
 ذكر نكاح النبي علي خديجة,330,0,0,0
 ذكر حلف الفضول,280,0,0,0
 ذكر هدم قريش الكعبة وبناءها,710,0,0,0
 ذكر الوقت الذي ارسل فيه رسول الله,382,0,0,0
 ذكر ابتداء الوحي الي النبي,631,0,0,0
 ذكر المعراج برسول الله,1316,0,0,0
 ذكر الاختلاف في او من اسلم,692,0,0,0
 ذكر امر الله تعالي نبيه باظهار دعوته,1448,14,1,0.9668508287292817
 ذكر تعذيب المستضعفين من المسلمين,937,0,0,0
 ذكر المستهزءين ومن كان اشد الاذي للنبي ),1282,0,0,0
 ذكر الهجرة الي ارض الحبشة,668,0,0,0
 ذكر ارسال قريش الي النجاشي في طلب المهاجرين,731,0,0,0
 ذكر اسلام حمزة بن عبد المطلب,303,0,0,0
 ذكر اسلام عمر بن الخطاب,748,31,1,4.144385026737968
 ذكر امر الصحيفة,823,0,0,0
 ذكر وفاة ابي طالب وخديجة وعرض رسول الله نفسه علي العرب,852,0,0,0
 ذكر اول عرض رسول الله نفسه علي الانصار واسلامهم,220,0,0,0
 ذكر بيعة العقبة الاولي واسلام سعد بن معاذ,685,0,0,0
 ذكر بيعة العقبة الثانية,1239,0,0,0
 [سنة الاولي من الهجرة],4,0,0,0
 ذكر هجرة النبي,1405,0,0,0
 ذكر ما كان من الامور اول سنة من الهجرة,827,0,0,0
 ثم دخلت السنة الثانية من الهجرة,52,0,0,0
 ذكر سرية عبد الله بن جحش,430,0,0,0
 ذكر غزوة بدر الكبري,4840,31,2,0.640495867768595
 ذكر غزوة بني قينقاع,312,0,0,0
 ذكر غزوة الكدر,97,0,0,0
 ذكر غزوة السويق,278,0,0,0
 ودخلت السنة الثالثة من الهجرة,124,0,0,0
 ذكر قتل كعب بن الاشرف اليهودي,683,0,0,0
 ذكر قتل ابي رافع,619,0,0,0
 ذكر غزوة احد,3196,0,0,0
 ذكر غزوة حمراء الاسد,453,0,0,0
 ودخلت السنة الرابعة من الهجرة,5,0,0,0
 ذكر غزوة الرجيع,394,0,0,0
 ذكر ارسال عمرو بن امية لقتل ms0563 ابي سفيان,395,0,0,0
 ذكر بءر معونة,442,0,0,0
 ذكر اجلاء بني النضير,283,0,0,0
 غزوة ذات الرقاع,260,0,0,0
 ذكر غزوة بدر الثانية,122,0,0,0
 الاحداث في السنة الخامسة ms0568 من الهجرة,171,0,0,0
 ذكر غزوة الخندق وهي غزوة الاحزاب,1539,0,0,0
 ذكر غزوة بني قريظة,583,0,0,0
 ودخلت سنة ست من الهجرة,5,0,0,0
 ذكر غزوة بني لحيان,90,0,0,0
 ذكر غزوة ذي قرد,616,0,0,0
 ذكر غزوة بني المصطلق من خزاعة,686,0,0,0
 حديث الافك,1381,0,0,0
 ذكر غزوة هوازن بحنين,1273,9,1,0.7069913589945012
 ذكر حصار الطاءف,471,0,0,0
 ذكر قسمة غناءم حنين,1097,0,0,0
 ثم دخلت سنة تسع,4,0,0,0
 ذكر اسلام كعب بن زهير,542,0,0,0
 ذكر غزوة تبوك,1473,0,0,0
 ذكر قدوم وفد ثقيف,300,31,1,10.333333333333334
 ذكر غزوة طيء واسلام عدي بن حاتم,321,0,0,0
 ذكر قدوم الوفود علي رسول الله,871,0,0,0
 ذكر حج ابي بكر رضي الله عنه,338,0,0,0
 ذكر الاحداث في سنة عشر,5,0,0,0
 ذكر وفد نجران مع العاقب والسيد,1590,0,0,0
 ذكر ارسال علي الي اليمن واسلام همدان,80,0,0,0
 ذكر بعث رسول الله امراءه علي الصدقات,156,0,0,0
 ذكر حجة الوداع,297,0,0,0
 ذكر عدد غزاته صلي الله عليه وسلم وسراياه,292,0,0,0
 ذكر عدد حج النبي صلي الله عليه وسلم وعمره,40,0,0,0
 ذكر صفة النبي واسماءه وخاتم النبوة,211,0,0,0
 ذكر شجاعته وجوده,84,0,0,0
 ذكر عدد ازواج النبي وسراريه واولاده,815,10,1,1.2269938650306749
 ذكر موالي رسول الله,345,0,0,0
 ذكر من كان يكتب لرسول الله,82,0,0,0
 ذكر اسماء خيله,163,0,0,0
 ذكر بغاله وحميره وابله,166,0,0,0
 ذكر اسماء سلاحه,121,0,0,0
 ذكر احداث سنة احدي عشرة,78,0,0,0
 ذكر مرض رسول الله ووفاته,3458,0,0,0
 ذكر تجهيز النبي ودفنه,273,0,0,0
 ذكر انفاذ جيش اسامة بن زيد,489,0,0,0
 ذكر اخبار الاسود العنسي باليمن,1357,0,0,0
 ذكر اخبار الردة,300,0,0,0
 ذكر خبر طليحة الاسدي,1386,0,0,0
 ذكر ردة بني عامر وهوازن وسليم,643,0,0,0
 ذكر قدوم عمرو بن العاص من عمان,241,0,0,0
 ذكر بني تميم وسجاح,589,0,0,0
 ذكر مال بن نويرة,738,0,0,0
 ذكر مسيلمة واهل اليمامة,1495,18,1,1.2040133779264213
 من قتل باليمامة,450,0,0,0
 ذكر ردة اهل البحرين,1021,0,0,0
 ذكر ردة اهل عمان ومهرة,462,0,0,0
 ذكر خبر ردة اليمن,306,0,0,0
 ذكر خبر ردة اليمن الثانية,614,0,0,0
 ذكر ردة حضرموت وكندة,1272,0,0,0
 ثم دخلت سنة اثنتي عشرة,5,0,0,0
 ذكر مسير خالد بن الوليد الي العراق وصلح الحيرة,447,0,0,0
 غزوة ذات السلاسل,102,0,0,0
 ذكر وقعة الثني,141,0,0,0
 ذكر وقعة الولجة,133,0,0,0
 ذكر وقعة اليس وهو علي الفرات,425,0,0,0
 ذكر وقعة يوم فرات بادقلي وفتح الحيرة,667,8,1,1.199400299850075
 ذكر ما بعد الحيرة ms0679,354,0,0,0
 ذكر فتح الانبار,139,0,0,0
 ذكر فتح عين التمر,247,0,0,0
 ذكر خبر دومة الجندل,331,0,0,0
 ذكر وقعة حصيد والخنافس,81,0,0,0
 ذكر وقعة مصيخ بني البرشاء,221,0,0,0
 ذكر وقعة الثني والزميل,183,0,0,0
 ذكر وقعة الفراض,169,0,0,0
 ذكر حجة خالد,234,0,0,0
 ثم دخلت سنة ثلاث عشرة,5,0,0,0
 ذكر فتوح الشام,1185,0,0,0
 ذكر مسيرة خالد بن الوليد من العراق الي الشام,713,0,0,0
 ذكر وقعة اليرموك,1162,0,0,0
 ذكر حال المثني بن حارثة بالعراق,492,0,0,0
 ذكر وقعة اجنادين,389,0,0,0
 ذكر وفاة ابي بكر,300,0,0,0
 اسمه,83,0,0,0
 زوجه وولده,71,0,0,0
 اسماء قضاته وعماله وكتابه,154,11,1,7.142857142857142
 ذكر بعض اخباره ومناقبه,817,0,0,0
 ذكر استخلافه عمر بن الخطاب,681,0,0,0
 ذكر فتح دمشق,494,0,0,0
 ذكر غزوة فحل,262,0,0,0
 ذكر فتح بلاد ساحل دمشق,193,0,0,0
 ذكر فتح بيسان وطبرية,166,0,0,0
 ذكر خبر المثني بن حارثة وابي عبيد بن مسعود,9,0,0,0
 عود الي حرب الفرس,282,28,1,9.929078014184398
 ذكر خبر النمارق,429,0,0,0
 ذكر وقعة السقاطية بكسكر,276,0,0,0
 ذكر وقعة الجالينوس,97,0,0,0
 ذكر وقعة قس الناطف,652,0,0,0
 ذكر خبر اليس الصغري,67,0,0,0
 ذكر وقعة البويب,884,0,0,0
 ذكر خبر الخنافس وسوق بغداد,608,0,0,0
 ذكر الخبر عن الذي هيج امر القادسية وملك يزدجرد,575,0,0,0
 ثم دخلت سنة اربع عشرة,5,0,0,0
 ذكر ابتداء امر القادسية,3440,0,0,0
 المراسلة بين سعد ورستم,1669,0,0,0
 ذكر يوم ارماث,1008,0,0,0
 ذكر يوم اغواث,32,0,0,0
 مقدم القعقاع بن عمرو,495,0,0,0
 قتال ابي محجن الثقفي,353,0,0,0
 ذكر يوم عماس,629,0,0,0
 ذكر ليلة الهرير وقتل رستم,1411,0,0,0
 ذكر ولاية عتبة بن عزوان البصرة,894,0,0,0
 ثم دخلت سنة خمس عشرة,41,0,0,0
 ذكر الوقعة بمرج الروم,429,0,0,0
 ذكر فتح قنسرين ودخول هرقل القسطنطينية,315,0,0,0
 ذكر فتح حلب وانطاكية وغيرهما من العواصم,574,0,0,0
 ذكر فتح قيسارية وحصر ms0760 غزة,135,0,0,0
 ذكر فتح بيسان ووقعة اجنادين,345,0,0,0
 ذكر فتح بيت المقدس وهو ايلياء,623,0,0,0
 ذكر فروض العطاء وعمل الديوان,731,9,1,1.231190150478796
 ذكر الحروب الي اخر السنة فمن ذلك,7,0,0,0
 يوم برس وبابل وكوثي,443,0,0,0
 ذكر بهرسير وهي المدينة العتيقة وهي المداءن الدنيا من الغرب,227,0,0,0
 ثم دخلت سنة ست عشرة,5,0,0,0
 ذكر فتح المداءن الغربية وهي بهرسير,467,0,0,0
 ذكر فتح المداءن التي فيها ايوان كسري,835,0,0,0
 ذكر ما جمع من غناءم اهل المداءن وقسمتها,606,0,0,0
 القطيف,320,0,0,0
 ذكر وقعة جلولاء وفتح حلوان,812,0,0,0
" [ذكر فتح تكريب, والموصل]",410,0,0,0
 ذكر فتح ما سبذان,125,0,0,0
 ذكر فتح قرقيسيا,262,0,0,0
 ثم دخلت سنة سبع عشرة,5,0,0,0
 ذكر بناء الكوفة والبصرة,793,0,0,0
 ذكر خبر حمص حين قصد هرقل من بها من المسلمين,345,0,0,0
 ذكر فتح الجزيرة وارمينيا,879,0,0,0
 ذكر عزل خالد بن الوليد,481,0,0,0
 ذكر بناء المسجد الحرام والتوسعة فيه,108,0,0,0
 ذكر غزوة فارس من البحرين,623,0,0,0
 ذكر عزل المغيرة عن البصرة وولاية ابي موسي,371,0,0,0
 ذكر الخبر عن فتح الاهواز ومناذر ونهر تيري,669,0,0,0
 ذكر صلح الهرمزان واهل تستر مع المسلمين,162,0,0,0
 ذكر فتح رامهرمز وتستر واسر الهرمزان,1102,0,0,0
 ذكر فتح السوس,546,0,0,0
 ذكر مصالحه جند نيسابور,97,0,0,0
 ذكر مسير المسلمين الي كرمان وغيرها,254,0,0,0
 ثم دخلت سنة ثمان عشرة,5,0,0,0
 ذكر القحط وعام الرمادة,649,0,0,0
 ذكر طاعون عمواس,714,0,0,0
 ذكر قدوم عمر الي الشام بعد الطاعون,419,0,0,0
 ثم دخلت سنة تسع عشرة,106,0,0,0
 ثم دخل سنة عشرين,4,0,0,0
 ذكر فتح مصر,995,0,0,0
 ذكر عدة حوادث,328,0,0,0
 ثم دخلت سنة احدي وعشرين,5,0,0,0
 ذكر وقعة نهاوند,2423,0,0,0
 [ذكر فتح الدينور و الصيمرة وغيرهما],59,0,0,0
 ذكر فتح همذان والماهين وغيرهما,216,0,0,0
 ذكر دخول المسلمين بلاد الاعاجم,199,0,0,0
 ذكر فتح اصبهان,349,0,0,0
 ذكر ولاية المغيرة بن شعبة علي الكوفة,115,0,0,0
 ذكر عدة حوادث,169,0,0,0
 ثم دخلت سنة اثنتين وعشرين,28,0,0,0
 ذكر فتح همذان ثانيا,231,0,0,0
 ذكر فتح ms0826 قزوين وزنجان,137,0,0,0
 ذكر فتح الري,216,0,0,0
 ذكر فتح قومس وجرجان وطبرستان,157,0,0,0
 ذكر فتح طرابلس الغرب وبرقة,303,0,0,0
 ذكر فتح اذربيجان,259,0,0,0
 ذكر فتح الباب,207,0,0,0
 ذكر فتح موقان,137,0,0,0
 ذكر غزو الترك,263,0,0,0
 ذكر تعديل الفتوح بين اهل الكوفة والبصرة,253,0,0,0
 ذكر عزل @Auto_ISB@ عمار بن ياسر عن الكوفة وولاية ابي موسي والمغيرة بن شعبة,302,26,1,8.609271523178808
 ذكر فتح خراسان,1157,0,0,0
 ذكر فتح شهرزور والصامغان,76,0,0,0
 ذكر عدة حوادث,60,0,0,0
 ثم دخلت سنة ثلاث وعشرين,19,0,0,0
 ذكر الخبر عن فتح توج,124,0,0,0
 ذكر فتح اصطخر وجور وغيرهما $,443,0,0,0
 ذكر فتح فسا ودار ابجرد,321,0,0,0
 ذكر فتح كرمان,137,0,0,0
 ذكر فتح سجستان,234,0,0,0
 ذكر فتح مكران,173,0,0,0
 ذكر خبر بيروذ من الاهواز,446,0,0,0
 ذكر خبر سلمة بن قيس الاشجعي والاكراد,228,0,0,0
 ذكر الخبر عن مقتل عمر رضي الله عنه,776,0,0,0
 ذكر نسب عمر وصفته,138,0,0,0
 ذكر اسماء ولده ونساءه,371,0,0,0
 ذكر بعض سيرته رضي الله عنه,2173,14,1,0.6442705936493327
 ذكر قصة الشوري,2731,0,0,0
