section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 افعال من افعال السادة والاشراف,2564,50,4,1.9500780031201248
 الجزء الثاني,2,0,0,0
 كتاب الطباءع والاخلاق المذمومة,4,0,0,0
 تشابه الناس في الطباءع وذمهم,558,122,6,21.863799283154123
 رجوع المتخلق الي طبعه,364,0,0,0
 باب الشء يفرط فينتقل الي غير طبعه,130,0,0,0
 باب الحسد,863,24,1,2.7809965237543453
 باب الغيبة والعيوب,1617,127,7,7.854050711193568
 باب السعاية,933,9,1,0.964630225080386
 باب الكذب والقحة,1158,126,7,10.880829015544041
 باب سوء الخلق وسوء الجوار والسباب والشر,1270,101,5,7.952755905511812
 باب الحمق,5461,130,8,2.3805163889397547
 طباءع الانسان,1670,122,8,7.3053892215568865
 ما نقص خلقه من الحيوان,61,0,0,0
 المشتركات من الحيوان,100,0,0,0
 المتعاديات,121,0,0,0
 الامثال المضروبة بالطباءع,374,0,0,0
 الانعام,853,59,3,6.916764361078546
 السباع وما شاكلها,619,0,0,0
 الذءب,193,0,0,0
 الفيل,94,0,0,0
 الفهد,46,0,0,0
 الارنب,44,0,0,0
 القرد والدب,63,24,1,38.095238095238095
 مصايد السباع العادية,113,0,0,0
 النعام,574,0,0,0
 الطير,687,100,4,14.556040756914118
 البيض,117,0,0,0
 الخفاش ,59,0,0,0
 الخطاف والزرزور ,51,0,0,0
 العقاب والحداة,71,0,0,0
 الغراب,37,0,0,0
 القطا,45,0,0,0
 باب مصايد الطير,253,0,0,0
 الحشرات,1590,34,2,2.138364779874214
 النبات,432,0,0,0
 الحجارة,255,24,2,9.411764705882353
 الجن,1119,154,7,13.762287756925826
EDITOR|,387,0,0,0
 كتاب العلم والبيان</span>,3,0,0,0
 العلم,2602,136,8,5.226748654880861
 الكتب والحفظ,147,16,1,10.884353741496598
 القران,587,162,8,27.597955706984667
 الحديث,1046,190,10,18.164435946462714
 الاهواء والكلام في الدين,1555,112,5,7.202572347266881
 الرد علي الملحدين,604,0,0,0
 الاعراب واللحن,738,18,2,2.4390243902439024
 التشادق والغريب,710,6,1,0.8450704225352111
 وصايا المعلمين,320,41,2,12.812499999999998
 البيان,2080,95,3,4.567307692307692
 الاستدلال بالعين والاشارة والنصبة ,162,0,0,0
 الشعر,504,0,0,0
 حسن التشبيه في الشعر,655,0,0,0
 الابيات التي لا مثل لها,777,19,2,2.445302445302445
 التلطف في الكلام والجواب وحسن التعريض,3485,260,18,7.4605451936872305
 مقطعات الفاظ تقع في الكتاب والكلام,1963,0,0,0
 الفاظ تقع في كتب الامان,81,0,0,0
 وفي كتاب اخر,83,0,0,0
 وفي كتاب اخر,88,0,0,0
 الفاظ تقع في كتب العهود,91,0,0,0
 وفي فصل اخر,43,0,0,0
 وفي الحج,34,0,0,0
 فصل- ,24,0,0,0
 فصل- ,32,0,0,0
 فصل- ,28,0,0,0
 فصل- ,12,0,0,0
 فصل- ,26,0,0,0
 فصل- ,28,0,0,0
 فصل- ,13,0,0,0
 فصل- ,212,0,0,0
 فصل- ,39,0,0,0
 فصل- ,25,0,0,0
 وفي كتاب,42,0,0,0
 فصل في كتاب العيد,76,0,0,0
 فصل- ,25,0,0,0
 فصل في كتاب بيعة,163,0,0,0
 الخطب,163,0,0,0
 خطبة «1» لابي بكر الصديق رضي الله عنه,198,27,1,13.636363636363635
 خطبة «1» لابي بكر ايضا رضي الله عنه,180,0,0,0
 خطبة «1» ابي بكر رضي الله عنه يوم سقيفة بني ساعدة,89,0,0,0
 خطبة «3» لابي بكر رضي الله عنه,97,0,0,0
 خطبة «1» لعمر بن الخطاب رضي الله عنه,78,0,0,0
 خطبة «3» لعثمان بن عفان رضي الله عنه,55,0,0,0
 خطبة «1» لعلي بن ابي طالب رضي الله عنه,102,0,0,0
 خطبة «9» علي عليه السلام بعد مقتل عثمان رضي الله عنه,138,0,0,0
 خطبة «6» ايضا لعلي رضي الله عنه,136,0,0,0
 خطبة «1» لمعاوية رحمه الله,228,9,1,3.9473684210526314
 خطبة «6» ليزيد بن معاوية بعد موت معاوية,68,0,0,0
 خطبة لعتبة بن ابي سفيان,125,0,0,0
 خطبة «3» لعتبة ايضا,83,0,0,0
 خطبة «2» لعبد الله بن الزبير,168,0,0,0
 خطبة زياد البتراء,296,20,1,6.756756756756757
 وقال في خطبة له اخري,121,0,0,0
 خطبة «1» للحجاج حين دخل البصرة,107,0,0,0
 خطبة «6» للحجاج ايضا,124,0,0,0
 خطبة «1» اخري للحجاج حين اراد الحج,83,0,0,0
 خطبة «3» للحجاج ايضا,62,0,0,0
 خطبة «1» لعمر بن عبد العزيز رحمة الله عليه:,189,20,1,10.582010582010582
 خطبة لخالد بن عبد الله يوم عيد,89,0,0,0
 خطبة للحجاج,32,0,0,0
 خطبة «4» سليمان بن عبد الملك,69,0,0,0
 خطبة «1» يزيد بن الوليد بعد قتله الوليد,292,0,0,0
 خطبة «2» ابي حمزة الخارجي,280,0,0,0
 خطبة «5» لقطري الخارجي,65,0,0,0
 وفي خطبة «4» ليوسف بن عمر,51,0,0,0
 وفي خطبة «6» للحجاج,53,0,0,0
 خطبة للمنصور,93,0,0,0
 خطبة لداود بن علي,45,0,0,0
 خطبة لداود بن علي ايضا,125,0,0,0
 خطبة «3» لاعرابي,44,0,0,0
 خطبة «1» المامون يوم الجمعة,227,0,0,0
 وفي خطبة «1» المامون يوم الاضحي بعد التكبير الاول:,165,0,0,0
 وفي خطبة «1» المامون يوم الفطر ms437 بعد التكبير الاول:,316,0,0,0
 كلام من ارتج عليه,509,12,1,2.357563850687623
 المنابر,207,23,1,11.11111111111111
EDITOR|,154,0,0,0
 كتاب الزهد,2,0,0,0
 ما اوحي الله جل وعز الي انبياءه عليهم السلام,3658,52,3,1.4215418261344996
 الدعاء,2573,235,13,9.133307423241352
 المناجاة,396,13,1,3.2828282828282833
 باب البكاء,1046,65,4,6.21414913957935
 التهجد,657,122,6,18.56925418569254
 الموت,3426,233,14,6.800934033858727
 الكبر والمشيب,1244,46,2,3.697749196141479
 الدنيا,1046,71,3,6.787762906309751
 مقامات الزهاد عند الخلفاء والملوك,5,0,0,0
 مقام صالح بن عبد الجليل بين يدي المهدي,205,0,0,0
 مقام رجل من الزهاد «3» بين يدي المنصور,753,0,0,0
 مقام اخر والمنصور يخطب,107,0,0,0
 مقام «1» عمرو بن عبيد بين يدي المنصور,94,0,0,0
 مقام «3» اعرابي بين يدي سليمان,123,0,0,0
 مقام اعرابي بين يدي هشام,81,0,0,0
 مقام «3» الاوزاعي بين يدي المنصور,615,0,0,0
 مقام خالد بن صفوان بين يدي هشام,360,0,0,0
 مقام محمد بن كعب القرظي بين يدي عمر بن عبد العزيز,111,0,0,0
 مقام الحسن عند عمر بن هبيرة,126,0,0,0
 باب من المواعظ,3,0,0,0
 كلام للحسن,175,0,0,0
 كلام لبعض الزهاد,145,0,0,0
 كلام لغيلان,160,0,0,0
 كتاب رجل الي بعض الزهاد,89,0,0,0
 وكتب رجل من العباد الي صديق له:,1089,0,0,0.0
 موعظة مستعملة,49,0,0,0.0
 موعظة لعمرو بن عتبة,81,13,1,16.049382716049383
 صفات الزهاد,1564,120,7,7.672634271099745
 كلام من كلام الزهاد,3661,125,7,3.414367659109533
EDITOR|,86,0,0,0
 الجزء الثالث,6,0,0,0
 كتاب الاخوان,2,0,0,0
 الحث علي اتخاذ الاخوان واختيارهم,1016,82,6,8.070866141732283
 المودة بالتشاكل ,306,46,2,15.032679738562091
 باب المحبة,944,52,2,5.508474576271186
 ما يجب للصديق علي صديقه,698,105,4,15.04297994269341
 الانصاف في المودة,442,0,0,0
 مداراة الناس وحسن الخلق والجوار,625,88,3,14.08
 التلاقي والزيارة,542,27,1,4.981549815498155
 المعاتبة والتجني,645,18,1,2.7906976744186047
 باب الوداع,450,35,2,7.777777777777778
 الهدايا,1710,72,4,4.2105263157894735
 العيادة,1503,112,6,7.451763140385895
 التعازي وما يتمثل به فيها,3001,23,1,0.7664111962679107
 التهاني,1246,0,0,0
 باب شرار الاخوان,1801,12,1,0.6662965019433648
 باب القرابات والولد,2648,288,13,10.876132930513595
 الاعتذار,1449,0,0,0
 عتب الاخوان والتباغض والعداوة,1200,27,1,2.25
 شماتة الاعداء,400,0,0,0
EDITOR|,160,0,0,0
 كتاب الحواءج,2,0,0,0
 استنجاح الحواءج,574,29,1,5.052264808362369
 الاستنجاح بالرشوة والهدية,173,15,1,8.670520231213873
 الاستنجاح بلطيف الكلام,1697,16,2,0.9428403064230996
 من يعتمد في الحاجة ويستسعي فيها,582,28,2,4.810996563573884
 الاجابة الي الحاجة والرد عنها,1565,7,1,0.44728434504792336
 المواعيد وتنجزها,1251,0,0,0
 حال المسءول عند السءال,518,0,0,0
 العادة من المعروف تقطع,248,0,0,0
 الشكر والثناء,2739,87,5,3.1763417305585984
 الترغيب في قضاء الحاجة واصطناع المعروف,1657,150,8,9.052504526252262
 القناعة والاستعفاف,1308,132,7,10.091743119266056
 الحرص والالحاح,442,0,0,0
EDITOR|,378,0,0,0
 كتاب الطعام,2,0,0,0
 صنوف الاطعمة,1888,44,2,2.330508474576271
 اخبار من اخبار العرب في ماكلهم ومشاربهم,643,0,0,0
 اداب الاكل والطعام,1422,14,2,0.9845288326300985
 الجوع والصوم,363,0,0,0
 اخبار من اخبار الاكلة,1535,12,1,0.7817589576547231
 باب الضيافة واخبار البخلاء علي الطعام,4997,14,1,0.2801681008605163
 باب القدور والجفان,526,0,0,0
 سياسة الابدان بما يصلحها من الطعام وغيره,414,0,0,0
 باب الحمية,148,0,0,0
 باب شرب الدواء,213,0,0,0
 الحدث والحقنة والتخمة,254,0,0,0
 باب القء,64,0,0,0
 النكهة,110,0,0,0
 باب المياه والاشربة,267,0,0,0
 باب اللحمان وما شاكلها,112,0,0,0
 مضار الاطعمة ومنافعها,3,0,0,0
 الكماة» والفطر «7» - ,240,0,0,0
 البصل والثوم,481,0,0,0
 الكراث,69,0,0,0
 الكرنب والقنبيط,164,0,0,0
 السلجم «5» والفجل,82,0,0,0
 الباذنجان,40,10,1,25.0
 الخيار والقثاء,38,0,0,0
 السلق,16,0,0,0
 الهليون,8,0,0,0
 القرع,35,0,0,0
 البقول,367,0,0,0
 باب الحبوب والبزور,193,0,0,0
 باب الفاكهة,214,0,0,0
 باب مصالح الطعام,388,0,0,0
EDITOR| ,345,11,1,3.1884057971014492
 الجزء الرابع,6,0,0,0
 كتاب النساء,2,0,0,0
 في اخلاقهن وخلقهن وما يختار منهن وما يكره,1241,15,1,1.20870265914585
 الاكفاء من الرجال,1200,0,0,0
 الحض علي النكاح وذم التبتل ,124,0,0,0
 باب الحسن والجمال,1939,0,0,0
 باب القبح والدمامة,1162,0,0,0
 باب السواد,274,0,0,0
 باب العجز والمشايخ,1326,0,0,0
 باب الخلق,2,0,0,0
 الطول والقصر,253,0,0,0
 اللحي,139,0,0,0.0
 العيون,419,0,0,0.0
 الانوف,196,0,0,0
 البخر والنتن,221,0,0,0
 البرص,348,0,0,0
 العرج,130,0,0,0
 الادر,70,0,0,0
 الجذام,120,0,0,0
 باب @Auto_ISB@ المهور,288,46,4,15.972222222222221
 اوقات @Auto_ISB@ عقد النكاح,115,9,1,7.82608695652174
 خطب النكاح,659,14,2,2.12443095599393
 وصايا الاولياء للنساء عند الهداء,250,10,1,4.0
 باب سياسة النساء @Auto_ISB@ ومعاشرتهن,673,25,1,3.7147102526002973
 محادثة النساء,232,0,0,0
 باب النظر,428,9,1,2.102803738317757
 باب القيان والعيدان والغناء,515,0,0,0
 التقبيل,267,0,0,0
 الدخول بالنساء والجماع,1214,0,0,0
 باب القيادة,381,0,0,0
 باب الزنا والفسوق,920,0,0,0
 باب مساوء النساء,1458,0,0,0
 باب الولادة والولد,272,0,0,0
 باب الطلاق,562,8,1,1.4234875444839856
 باب العشاق سوي عشاق الشعراء,1766,0,0,0
 ابيات في الغزل حسان,941,0,0,0
EDITOR|,259,0,0,0
