section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 ذكر الملاءكة,46,32,1,69.56521739130434
 ذكر حملة العرش,289,118,2,40.830449826989614
 ذكر الملك المسمي بالروح,45,0,0,0
 ذكر جبريل عليه السلام [1],85,50,1,58.82352941176471
 ذكر اسرافيل [2],58,0,0,0
 ذكر اصناف الملاءكة [1],172,61,1,35.46511627906977
 ذكر اعمال الملاءكة,475,69,2,14.526315789473685
 ذكر تسبيح الملاءكة,192,40,1,20.833333333333336
 باب ذكر الجنة [1],268,102,3,38.059701492537314
 باب ذكر ادم عليه السلام [1],549,172,4,31.329690346083787
 فصل,84,0,0,0
 فصل,375,116,3,30.933333333333334
 ذكر الحوادث التي في زمان ادم عليه السلام,32,0,0,0
 ذكر القسم الاول [ما حدث وادم في السماء],157,43,1,27.388535031847134
 ذكر القسم الثاني [ما حدث وادم في الجنة],635,0,0,0
 ومما حدث اخراج ادم من الجنة:,44,0,0,0
 ذكر مقدار مكثه في الجنة [1],86,0,0,0
 ذكر الوقت الذي اخرج فيه,58,0,0,0
 ذكر المكان الذي اهبط اليه [2],97,0,0,0
 ذكر ما هبط معه من الجنة [1],516,129,3,25.0
 ذكر القسم الثالث وهو ما حدث وادم في الارض,9,0,0,0
 فمن ذلك ان ادم حين نزل شكي حاله:,265,7,1,2.6415094339622645
 ومن الاحداث ,343,119,3,34.69387755102041
 ومن الاحداث:,699,175,4,25.035765379113016
 ومن الاحداث وجود اولاد ادم عليه السلام,415,0,0,0
 ومن الاحداث,260,99,3,38.07692307692307
 ومن الاحداث,151,51,1,33.77483443708609
 ومن ذلك وعظ بنيه [6],116,53,1,45.689655172413794
 ومن الاحداث ,135,76,2,56.2962962962963
 ومن الاحداث قتل قابيل اخاه هابيل [4],683,185,5,27.086383601756953
 ومن الاحداث [1],398,88,2,22.110552763819097
 ومن الاحداث نزول الموت بادم عليه السلام [3],499,117,4,23.446893787575153
 باب ذكر خلافة شيث اباه ادم عليه السلام [1],68,0,0,0
 ذكر الاحداث التي جرت في ولاية شيث,71,0,0,0
 ومن الاحداث التي كان ابتداءها في زمن ادم وامتدت بعده,95,0,0,0
 فاما ما يتعلق بشيث,263,9,1,3.4220532319391634
 فصل,303,76,3,25.082508250825082
 باب ذكر ادريس عليه السلام [1],440,47,1,10.681818181818182
 ذكر الاحداث التي كانت في زمن ادريس عليه السلام,47,0,0,0
 ذكر الاحداث بعد ادريس,808,50,1,6.188118811881188
 باب ذكر نوح عليه السلام [1],1150,211,5,18.347826086956523
 ذكر خبر الملك المسمي بالضحاك [7],470,0,0,0
 ذكر اولاد نوح عليه السلام [1],165,30,1,18.181818181818183
 ذكر اولاد سام [2],413,83,2,20.09685230024213
 ذكر اولاد يافث [3],22,0,0,0
 ذكر اولاد حام [1],62,0,0,0
 ذكر الاحداث التي كانت بين نوح وابراهيم عليهما السلام,9,0,0,0
 فمن الاحداث: اقتسام اولاد نوح الارض [3] :,287,0,0,0
 ومن الاحداث التي كانت بعد نوح عبادة الاصنام:,84,0,0,0
 ومن الاحداث بين نوح وابراهيم طغيان جنين من اولاد ارم:,32,0,0,0
 ذكر قصة قوم عاد وكفرانهم [3],545,0,0,0
 ذكر قصة عجيبة للقمان بن عاد [4],270,34,1,12.592592592592592
 ذكر قصة ثمود ms0158 [2],489,58,1,11.860940695296524
 وكان بين نوح وابراهيم دانيال الاكبر [1],172,110,2,63.95348837209303
 باب ذكر ابراهيم الخليل عليه السلام [1],697,79,2,11.33428981348637
 ذكر قصة القاءه في النار [1],417,0,0,0
 ومن الاحداث في زمن الخليل عليه السلام [1],59,0,0,0
 ومن الاحداث هجرة الخليل عليه السلام [3],506,62,3,12.25296442687747
 ومن الحوادث,66,0,0,0
 ومن الحوادث خروج ابراهيم الي مكة باسماعيل وهاجر [5],965,32,1,3.316062176165803
 ومن الحوادث امر الله عز وجل الخليل ببناء البيت [4],475,55,1,11.578947368421053
 ومن الاحداث: انه لما فرغ ابراهيم من بناء البيت امره الله عز وجل ان يءذن في الناس بالحج [3],187,31,1,16.577540106951872
 ومن الحوادث انه ابتدا بفعل الحج بعد فراغه من البيت,115,0,0,0
 ومن الحوادث ان الله عز وجل انزل علي الخليل عشر صحاءف [4],224,35,1,15.625
 من الحوادث اتخاذ الله عز وجل ابراهيم خليلا [5],291,89,2,30.584192439862544
 ومن الحوادث سءاله ربه عز وجل ان يريه كيف يحيي الموتي [1],141,0,0,0
 ومن الحوادث ان الله تعالي امر بكلمات فاتمهن [2],335,99,4,29.55223880597015
 ومن الحوادث ان الله عز وجل ابتلي الخليل بذبح ولده بعد فراغه من الحج [2],274,0,0,0
 الاشارة الي قصة الذبح سبب امر الله خليله بذبح ولده:,501,9,1,1.7964071856287425
 ومن الاحداث في زمن الخليل عليه السلام احتيال نمرود في صعود السماء وبنيان الصرح [3],143,0,0,0
 ومن الاحداث في زمن الخليل عليه السلام هلاك نمرود,190,0,0,0
 ومن الاحداث في زمن الخليل عليه السلام ارسال ابنه اسحاق الي ارض الشام,31,0,0,0
 ومن الاحداث في ايام الخليل عليه السلام هلاك قوم لوط [2],696,0,0,0
 ومن الحوادث في ايام الخليل عليه السلام موت سارة [1],39,0,0,0
 ومن الحوادث تزوج الخليل بعد سارة [2],78,0,0,0
 وكان ممن يتبع في زمن ابراهيم الخليل عليه السلام ذو القرنين [1],655,41,1,6.259541984732825
 ذكر طرف من اخباره,1293,39,2,3.0162412993039442
 كتاب ام الاسكندر اليه [1],237,0,0,0
 صفة بناء السد [1],1166,123,2,10.548885077186965
 ذكر اشياء جرت لذي القرنين في المسير,648,118,2,18.209876543209877
 ذكر وفاته,104,0,0,0
 ذكر كتابه الي امه يعزيها عن نفسه [2],653,50,1,7.656967840735068
 ومن الحوادث وفاة الخليل صلوات الله عليه وسلامه [1],152,0,0,0
 باب ذكر اسماعيل صلوات ms0198 الله عليه وسلامه [1],622,166,4,26.688102893890676
 باب ذكر اسحاق عليه الصلاة والسلام [1],220,0,0,0
 باب ذكر يعقوب عليه السلام [1],220,0,0,0
 ومن الحوادث في زمان يعقوب [1] ما جري ليوسف عليهما السلام,2287,48,1,2.09881941407958
 باب ذكر ايوب عليه الصلاة والسلام [1],1010,119,4,11.782178217821782
 باب ذكر شعيب عليه السلام [1],401,0,0,0
 ومن الحوادث التي كانت في زمن شعيب ملك منوشهر [1],916,0,0,0
 وكان من الملوك في هذا الزمان,186,0,0,0
 باب ذكر موسي عليه السلام [1],1313,143,3,10.891089108910892
 ذكر ما جري له بعد انفصاله عن مدين شعيب,1465,51,1,3.48122866894198
 ومن ما كلم الله عز وجل به موسي عليه السلام,551,46,1,8.348457350272232
 ذكر الايات التي ارسلت علي قوم فرعون [5],278,0,0,0
 ذكر مءمن ال فرعون [7],47,0,0,0
 وممن امنت بموسي اسية [1],97,34,1,35.051546391752574
 وممن امن ماشطة ابنة فرعون [4],162,42,1,25.925925925925924
 قصة الغرق [2],619,83,2,13.408723747980615
 ومن الحوادث [3],25,0,0,0
 ذكر طلبهم للتوبة [1],126,0,0,0
 ومن الحوادث [ذهاب السبعين الي الطور يعتذرون من عبادة العجل] [4],138,0,0,0
 ومن الحوادث [قصة اريحا] [4],126,0,0,0
 ومن الحوادث [حديث الحجر] [1],42,0,0,0
 ومن الحوادث [انزال التوراة] [2],36,0,0,0
 ومن الاحداث نتق الجبل,29,0,0,0
 ومن الحوادث قصة العجل [3],370,0,0,0
 ومن الحوادث قتل موسي عليه السلام عوج بن عناق [7],113,0,0,0
 ومن الحوادث ما جري لبلعام ms0236 من دعاءه علي موسي [1],485,0,0,0
 ذكر الخضر عليه السلام [1],98,22,1,22.448979591836736
 فصل [في اسم الخضر] [4],88,0,0,0
 فصل [لم سمي الخضر] [1],106,42,1,39.62264150943396
 ذكر لقاء موسي الخضر عليهما السلام,447,72,2,16.10738255033557
 فصل [في اختلاف العلماء في حياة الخضر وموته] [1],1208,96,2,7.9470198675496695
 [فصل في ذكر قارون وسلبه كل مكنون ومخزون] [2],471,9,1,1.910828025477707
 [فصل في ذكر قتيل بني اسراءيل] [4],687,62,1,9.024745269286754
 [فصل في ذكر ان بني اسراءيل اذوا موسي فنسبوه الي الادر] [1],178,44,1,24.719101123595504
 [ذكر الملوك] في زمان موسي عليه السلام] [2],51,0,0,0
 ومن الحوادث في زمانه [احتراق ابني هارون] [1],107,0,0,0
 [ومن الحوادث] [2] موت هارون في زمان موسي عليهما السلام [3],296,0,0,0
 [ومن الاحداث] [1] وفاة موسي عليه السلام [2],920,44,1,4.782608695652174
 [ذكر يوشع بن نون عليه السلام] [1],611,103,2,16.857610474631752
 [ذكر الاحداث] [1] التي حدثت بعد يوشع عليه السلام [2],86,0,0,0
 [ذكر الملوك بعد يوشع بن نون عليه السلام] [3],185,0,0,0
 [ذكر حزقيل بن بوزي] [3],372,0,0,0
 [ذكر الملوك] [3] التي كانت في زمن حزقيل,104,0,0,0
 [ذكر الياس عليه السلام] [5],566,0,0,0
 [ذكر من كان بعد الياس] [1],160,0,0,0
 [ذكر من كان] [1] بعد اليسع,619,52,1,8.40064620355412
 [ذكر ذي الكفل] [1],303,0,0,0
 [ذكر خبر اسا بن ابيا وزرح الهندي] [2],1307,0,0,0
 [ذكر من ملك بعده] [2],115,0,0,0
 [ذكر يونس عليه السلام] [1],483,62,2,12.836438923395447
 [ذكر قصة شعيا بن امصيا وخراب بيت المقدس] [1],889,0,0,0
 [ذكر ملوك فارس] [2],225,0,0,0
 [ذكر قصة ارمياء] [1],1486,48,1,3.2301480484522207
 [ذكر خبر نصر البابلي] [1],204,0,0,0
 [ذكر خبر غزو نصر للعرب] [3],665,90,2,13.533834586466165
 [ذكر عمارة بيت المقدس] [1],626,16,1,2.5559105431309903
 [ذكر زراديشت] [1],506,112,2,22.134387351778656
 [ذكر الخبر عن ملوك اليمن] [1],84,0,0,0
 [ذكر قصة تبع] [1],421,101,2,23.990498812351543
 [ذكر خبر اردشير وابنته خماني] [2],151,0,0,0
 [ذكر دانيال عليه السلام] [2],1060,46,1,4.339622641509433
 [ذكر الملوك بعد ذلك] [1],281,0,0,0
 [ذكر دارا واولاده] [1] .,154,0,0,0
 [ذكر هلاك دارا بن دارا] [1],446,0,0,0
 [ذكر نبذ من احوال الاسكندر] [2] .,831,27,1,3.2490974729241873
 وقد ذكر بعض من لا يعلم,56,0,0,0
 المجلد الثاني,8,0,0,0
 تتمة ذكر نبذ من احوال الاسكندر,6,0,0,0
 فصل ,188,0,0,0
 فصل [2],94,0,0,0
 باب ذكر زكريا عليه السلام [1],67,38,1,56.71641791044776
 ذكر الاحداث في زمن زكريا,180,0,0,0
 باب ذكر يحيي عليه السلام [1],149,43,1,28.859060402684566
 ذكر سبب قتل يحيي بن زكريا [1],671,45,1,6.7064083457526085
 ذكر ما عوقب به ms0301 بنو اسراءيل لقتلهم يحيي بن زكريا [1],812,0,0,0
 فصل,130,0,0,0
 باب ذكر عيسي ابن مريم عليه السلام,264,49,1,18.560606060606062
 ذكر حمل مريم,105,54,1,51.42857142857142
 فصل,56,0,0,0
 ذكر ما جري له في حال الحمل,32,9,1,28.125
 ذكر ولادتها,215,41,1,19.069767441860467
 ذكر ما جري لها مع قومها حين لقوها,102,0,0,0
 ذكر مسكنه [عليه السلام],21,0,0,0
 ذكر ما جري له في الصغر في المكتب,55,0,0,0
 ذكر نبوته ومعجزاته,518,116,2,22.393822393822393
 ذكر كلمات مما اوحي الي عيسي عليه السلام,152,54,1,35.526315789473685
 ذكر عيشته وزهده,792,163,3,20.58080808080808
 ذكر طرف من مواعظ عيسي عليه السلام,751,55,1,7.323568575233022
 ذكر الحوادث في زمان عيسي عليه السلام,260,0,0,0
 ومن الحوادث [3] لقاء عيسي عليه السلام ابليس لعنه الله:,127,60,1,47.24409448818898
 ومن الحوادث [1] في زمانه قتل يحيي بن زكريا:,19,0,0,0
 ومن الحوادث في زمن عيسي عليه السلام [2] ان الارض اجدبت فخرج يستسقي:,209,60,1,28.708133971291865
 ومن الاحداث في زمان عيسي عليه السلام نزول الماءدة,655,51,1,7.786259541984733
 سبب رفع عيسي عليه السلام الي السماء,287,0,0,0
 ذكر حال عيسي عليه السلام عند نزوله من السماء,224,74,1,33.035714285714285
 ذكر حوادث مرت عقيب رفع عيسي عليه السلام,8,0,0,0
 فمنها افتراق العقاءد:,397,0,0,0
 ومن الاحداث [4] بعد رفع عيسي ابن مريم عليهما السلام [وفاة مريم عليها السلام:,25,0,0,0
 ذكر الحوادث حرب الحواريين بعد رفع عيسي عليه السلام],691,0,0,0
 باب ذكر الملوك بعد عيسي عليه السلام,7,0,0,0
 ذكر ما يتعلق باليونانيين واهل الشام,392,0,0,0
 ذكر الاحداث/ المتعلقة بالعرب,4296,83,1,1.9320297951582868
 فصل[في سبب نزول ملوك ال نصر الحيرة] [2],424,0,0,0
 فصل,708,52,1,7.344632768361582
 ذكر ما كان من طسم وجديس,411,0,0,0
 ذكر الاحداث المتعلقة بالفرس,951,19,1,1.9978969505783386
 فصل,1379,9,1,0.6526468455402465
 فصل,256,0,0,0
 فصل,29,0,0,0
 [فصل] [5],106,0,0,0
 فصل,82,0,0,0
 فصل,145,0,0,0
 فصل,450,0,0,0
 فصل,1649,0,0,0
 فصل,584,54,1,9.246575342465754
 فصل,83,0,0,0
 فصل,183,0,0,0
 فصل,237,0,0,0
 فصل,216,0,0,0
 فصل,593,0,0,0
 فصل [8] في سبب بناء الايوان,234,0,0,0
 ذكر طرف من اخباره,1589,89,2,5.601006922592826
 فصل,1484,42,1,2.8301886792452833
 فصل,1246,0,0,0
 فصل,847,0,0,0
 فصل,763,40,1,5.242463958060288
 باب عدد الانبياء والمرسلين,699,241,4,34.47782546494993
 ذكر فضل هذه الامة,65,51,1,78.46153846153847
 ذكر ما بين الانبياء من السنين,141,0,0,0
 ذكر معايش الانبياء,64,0,0,0
 ذكر من ولد مختونا,39,0,0,0
 ذكر اقوام من القدماء,5,0,0,0
 خالد بن سنان العبسي,400,56,2,14.000000000000002
 منهم: جرجيس [4] :,287,0,0,0
 منهم: شمشون:,222,0,0,0
 منهم: اصحاب الكهف [1] :,677,0,0,0
 ومنهم: اصحاب الاخدود:,658,53,1,8.054711246200608
 منهم: جريج العابد,315,40,1,12.698412698412698
 ومنهم: برصيصا [1] :,863,97,2,11.239860950173812
 ومن ذلك: قصة سبا,222,0,0,0
 ومن ذلك: قصة صنعا,124,0,0,0
 ومنهم: اهل الغار:,309,46,1,14.886731391585762
 ومنهم: الكفل [2] :,144,51,1,35.41666666666667
 حديث الابرص والاقرع والاعمي,369,60,1,16.260162601626014
 ومن ذلك: حديث العقار.,110,43,1,39.09090909090909
 ومن ذلك: المستسلف المال:,268,49,1,18.28358208955224
 ومن ذلك: حديث العجوزتين [7] :,350,56,1,16.0
 حديث العابد والرمانة,358,68,1,18.994413407821227
 عابد من الرهبان,311,58,1,18.64951768488746
 عابدان اخوان من بني اسراءيل,200,70,1,35.0
 ثلاثة من عباد بني اسراءيل,155,54,1,34.83870967741935
 عابد من بني اسراءيل,249,53,1,21.285140562248998
 عابد اخر منهم,314,58,1,18.471337579617835
 حديث يرخ,227,58,1,25.55066079295154
 تاءب من بني اسراءيل:,323,61,1,18.885448916408667
 قصار من بني اسراءيل,174,43,1,24.71264367816092
 عابدة من بني اسراءيل يقال لها سارة,392,59,1,15.051020408163266
 عقوبة كذاب علي موسي عليه السلام [2],185,50,1,27.027027027027028
 ذو الرجل,135,60,1,44.44444444444444
 حديث بغي من بني اسراءيل,287,59,1,20.557491289198605
 حديث بغي اخري,486,96,2,19.753086419753085
 خبر ملك متزهد,232,53,1,22.844827586206897
 حديث ابن ملك متزهد منهم:,593,60,1,10.118043844856661
 حديث ms0425 انطونس الساءح:,2089,31,1,1.4839636189564385
 باب ذكر نبينا محمد صلي الله عليه وسلم وكرمه,9,0,0,0
 ذكر نسبه [1],297,55,1,18.51851851851852
 فصل,101,0,0,0
 ذكر اباء رسول الله صلي الله عليه وسلم,821,45,1,5.481120584652863
 واما عبد المطلب,179,65,1,36.312849162011176
 فصل,502,0,0,0
 فصل,51,0,0,0
 فصل,392,0,0,0
 فصل,342,54,1,15.789473684210526
 فصل,133,0,0,0
 فصل,724,98,3,13.535911602209943
 فصل,397,0,0,0
 واما عبد مناف,189,0,0,0
 واما قصي,949,45,1,4.7418335089567965
 فصل,140,0,0,0
 واما كلاب,43,0,0,0
 واما مرة,15,0,0,0
 واما كعب,151,50,1,33.11258278145696
 فصل,40,0,0,0
 واما لءي,30,0,0,0
 واما غالب,24,0,0,0
 واما فهر,165,50,2,30.303030303030305
 فصل,76,0,0,0
 واما مالك,27,0,0,0
 واما النضر,12,0,0,0
 فصل,540,130,3,24.074074074074073
 واما كنانة,18,0,0,0
 واما خزيمة,10,0,0,0
 واما مدركة,169,0,0,0
 واما الياس,110,0,0,0
 فصل,133,0,0,0
 واما مضر,535,53,1,9.906542056074766
 واما نزار:,13,0,0,0
 واما معد,298,92,3,30.87248322147651
 واما عدنان,17,0,0,0
 ذكر امهات رسول الله صلي الله عليه وسلم,506,120,4,23.715415019762844
 ذكر الفواطم والعواتك اللاءي ولدن رسول الله صلي الله عليه وسلم,813,40,1,4.920049200492005
 ذكر ما جري لامنة في زمان حملها لرسول الله صلي الله عليه وسلم,305,87,3,28.524590163934427
 ذكر وفاة عبد الله,297,63,1,21.21212121212121
 ذكر مولده عليه السلام,440,147,3,33.409090909090914
 ذكر ما جري عند وضع امنة لرسول الله صلي الله عليه وسلم,2126,389,9,18.297271872060207
 ذكر الحوادث [5] التي كانت في عام ولادته صلي الله عليه وسلم,477,109,2,22.851153039832283
 حديث حليمة,686,79,1,11.51603498542274
 ذكر ما جري في السنة الثالثة من مولده صلي الله عليه وسلم,1156,137,4,11.85121107266436
 ذكر ما جري في السنة الرابعة من مولده صلي الله عليه وسلم,383,86,2,22.45430809399478
 ذكر الحوادث التي كانت سنة خمس من مولده عليه السلام [1],109,45,1,41.284403669724774
 ذكر الحوادث في سنة ست من مولده صلي الله عليه وسلم,492,146,2,29.67479674796748
 ذكر الحوادث التي كانت سنة سبع من مولده صلي الله عليه وسلم[7],12,0,0,0
 من ذلك: كفالة عبد المطلب له:,261,92,1,35.24904214559387
 ومن ذلك: خروج عبد المطلب برسول الله صلي الله عليه وسلم عن منام رقيقة:,353,53,1,15.01416430594901
 ومن الحوادث هذه السنة: خروج عبد المطلب لتهنءة سيف بن ذي يزن بالملك، وتبشير سيف عبد المطلب بانه سيظهر رسول الله من نسله:,901,53,1,5.88235294117647
 ذكر الحوادث التي كانت في سنة ثمان من مولده صلي الله عليه وسلم[4],13,0,0,0
 منها: موت عبد المطلب:,427,138,2,32.31850117096019
 ومن الحوادث [1] : كفالة ms0490 ابي طالب رسول الله صلي الله عليه وسلم,522,149,4,28.544061302681996
 ومن الحوادث: هلاك حاتم الطاءي [6],624,62,1,9.935897435897436
 فصل [5],50,0,0,0
 ومن الحوادث ايضا في سنة ثمان من ms0494 مولده صلي الله عليه وسلم [8] : موت كسري انوشروان، وولاية ابنه هرمز:,194,0,0,0
 ومن الحوادث: في سنة تسع من مولده صلي الله عليه وسلم [8] : انزعاج هرمز بكثرة من يقصده ويعاديه:,34,0,0,0
 ومن الحوادث: في سنة عشر من مولده صلي الله عليه وسلم,11,0,0,0
 الفجار الاول:,99,0,0,0
 ثم كان اليوم الثاني من الفجار الاول:,88,0,0,0
 ثم كان اليوم الثالث من ايام الفجار الاول:,38,0,0,0
 ومن الحوادث سنة احدي عشرة من مولده صلي الله عليه واله وسلم [4] .,214,55,1,25.70093457943925
 ومن الحوادث التي كانت في سنة ثلاث عشرة من مولده [4] صلي الله عليه واله وسلم [عزم ابو طالب ان يسافر برسول الله صلي الله عليه وسلم معه الي بصري وتهيا لذلك] [5],782,61,1,7.8005115089514065
 ذكر الحوادث في سنة اربع عشرة من مولده صلي الله عليه وعلي اله وصحبه وسلم [1],503,87,1,17.296222664015904
 ذكر الحوادث في سنة خمس عشرة من مولده صلي الله عليه وسلم,572,0,0,0
 ومن الحوادث في سنة ست عشرة من مولده صلي الله عليه واله وسلم [2] فمن ذلك [3] : تهيء الخوارج من كل وجه علي هرمز بن كسري [انوشروان] .,25,0,0,0
 ومن الحوادث سنة سبع عشرة من مولده صلي الله عليه وعلي اله وسلم,310,0,0,0
 ذكر الحوادث في سنة ثمان عشرة من مولده صلي الله عليه وسلم,29,0,0,0
 ومن الحوادث في سنة تسع عشرة من مولده صلي الله عليه وسلم [7],523,0,0,0
 ذكر قصة شيرين [2],462,0,0,0
 ومن الحوادث في سنة عشرين من مولده صلي الله عليه وسلم,20,0,0,0
 ومن الحوادث هذه ms0507 السنة [3] : حلف الفضول:,697,138,4,19.79913916786227
 ومن الحوادث من هذه السنة [5] :,296,30,1,10.135135135135135
 ذكر الحوادث التي كانت في سنة خمس وعشرين من مولده صلي الله عليه وسلم [2] فمن ذلك: «خروجه الي الشام في المرة الثانية [3] في تجارة لخديجة وتزويجه بها رضي الله عنها.,940,135,3,14.361702127659576
 ذكر الحوادث في سنة اثنتين وثلاثين من مولده صلي الله عليه وسلم [6],770,0,0,0
 ذكر الحوادث سنة خمس وثلاثين من مولده صلي الله عليه وسلم [3],11,0,0,0
 في هذه السنة: هدمت قريش الكعبة.,1626,158,3,9.71709717097171
 فصل [2],866,172,5,19.861431870669747
 ومن الحوادث في سنة ثمان وثلاثين من مولده صلي الله عليه وسلم,98,40,1,40.816326530612244
 ذكر الحوادث في سنة اربعين من مولده صلي الله عليه وسلم [2],898,75,2,8.351893095768375
 ومن الحوادث في هذه السنة: [3] .,107,53,1,49.532710280373834
 باب: ذكر امارات النبوة [5],677,106,2,15.657311669128507
 ومن الامارات رجفة عظيمة اصابت الشام,1625,348,10,21.415384615384617
 باب ذكر الحوادث الكاءنة في زمان نبينا,7,0,0,0
 ذكر ما جري في السنة الاولي من زمان النبوة:,1268,382,9,30.126182965299687
 فصل,151,51,1,33.77483443708609
 فصل,523,119,4,22.753346080305928
 فصل ,459,66,4,14.37908496732026
 فصل [4],344,30,2,8.720930232558139
 فصل [1] وكان من الحوادث عند مبعث رسول الله صلي الله عليه وسلم: تغير احوال كسري المسمي: ابرويز [2] :,1083,69,3,6.3711911357340725
 ذكر الحوادث في السنة الرابعة من النبوة,1709,62,3,3.627852545348157
 ومن الحوادث العجيبه [3] ان اكثم بن صيفي الحكيم لما سمع بظهور رسول الله صلي الله عليه وسلم اراد ان ياتيه فمنعه قومه.,818,16,1,1.9559902200488997
 وممن توفي في هذه السنة [2] :,267,14,1,5.2434456928838955
 ذكر خمس من النبوة,6,0,0,0
 الهجرة الي [ارض] [5] الحبشة.,760,92,1,12.105263157894736
 ذكر من ولد بالحبشة للمسلمين,121,0,0,0
 فصل,707,108,4,15.275813295615276
 فصل,1030,53,1,5.145631067961165
 فصل,48,0,0,0
 ومن الحوادث في سنة ست من النبوة,214,0,0,0
 ومن الحوادث في سنة سبع من النبوة [2] وقعة بعاث:,337,110,2,32.640949554896146
 ذكر ما جري من الحوادث في السنة الثامنة من النبوة,522,0,0,0
 المجلد الثالث,6,0,0,0
 تتمة السنة الثامنة من البعثة,5,0,0,0
 فصل,623,0,0,0
 فصل,248,65,1,26.209677419354836
 ذكر الحوادث في السنة العاشرة من النبوة,7,0,0,0
 [وفاة ابي طالب],629,171,5,27.186009538950717
 [وفاة خديجة رضي الله عنها],916,94,2,10.262008733624455
 [رجوعه صلي الله عليه وسلم من الطاءف],292,0,0,0
 [تزويج رسول الله صلي الله عليه وسلم عاءشة رضي الله عنها],459,42,1,9.15032679738562
 ذكر من توفي في هذه السنة من الاكابر,290,94,2,32.41379310344827
