section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 ذكر اطرابلس,296,0,0,0
 ذكر استءذان عمرو بن العاص عمر بن الخطاب في غزوة افريقية,217,67,3,30.87557603686636
 ذكر عزل عمرو عن مصر,394,6,1,1.5228426395939088
 ذكر انتقاض الاسكندرية,640,16,1,2.5
 ذكر خراب خربة وردان,180,0,0,0
 ذكر بعض ما قيل في فتح الاسكندرية الثاني,263,15,1,5.7034220532319395
 ذكر قدوم عمرو علي عمر بن الخطاب,432,103,5,23.84259259259259
 ذكر وفاة عمرو بن العاص,359,31,2,8.635097493036211
 وصية عمرو بن العاص عند موته,467,31,1,6.638115631691649
 ذكر فتح افريقية,1503,81,6,5.389221556886228
 ذكر النوبة ms188,514,30,2,5.836575875486381
 ذكر ذي الصواري,598,15,1,2.508361204013378
 ذكر رابطة الاسكندرية,265,0,0,0
 ذكر من كان يخرج علي غزو المغرب بعد عمرو ابن العاص وفتوحه,12,0,0,0
 معاوية بن حديج. ,400,64,3,16.0
 عقبة بن نافع. ,698,0,0,0
 ابو المهاجر. ,356,32,2,8.98876404494382
 مقتل عقبه بن نافع: ,593,15,1,2.5295109612141653
 حسان بن النعمان: ,535,23,2,4.299065420560748
 مقتل زهير بن قيس: ,339,0,0,0
 موسي بن نصير: ,320,8,1,2.5
 ذكر فتح الاندلس,6102,57,4,0.9341199606686332
 ذكر قضاة مصر,3,0,0,0
 ذكر كراهية العمل علي القضاء. ,946,363,11,38.372093023255815
 قيس بن ابي العاص السهمي، ,16,0,0,0
 كعب بن يسار بن ضنة ms227 العبسي. ,196,41,2,20.918367346938776
 عثمان بن قيس بن ابي العاص ,289,54,3,18.685121107266436
 سليم بن عتر التجيبي ,532,53,3,9.962406015037594
 عابس بن سعيد المرادي ,430,17,1,3.953488372093023
 بشير بن النضر المزني ,42,0,0,0
 عبد الرحمن بن حجيرة الخولاني، ,226,12,1,5.3097345132743365
 مالك بن شراحيل الخولاني ,36,0,0,0
 يونس بن عطية الحضرمي، ,38,0,0,0
 عبد الرحمن بن معاوية بن حديج الكندي، ,476,0,0,0
 عمران ابن عبد الرحمن بن شرحبيل بن حسنة ,430,0,0,0
 عبد الله بن عبد الرحمن بن حجيرة الخولاني ,68,0,0,0
 عياض بن عبيد الله الازدي ثم السلامي، ,50,0,0,0
 عبد الله بن خذامر، ,13,0,0,0
 يحيي بن ميمون الحضرمي ,41,11,1,26.82926829268293
 يزيد بن عبد الله بن خذامر ثم صرف.,10,0,0,0
 الخيار بن خالد المدلجي، ,23,0,0,0
 توبة بن نمر الحضرمي. ,97,0,0,0
 خير بن نعيم الحضرمي، ,15,0,0,0
 عبد الرحمن بن سلام بن ابي سالم الجيشاني «1» ، ,110,0,0,0
 غوث بن سليمان الحضرمي «2» ، ,21,0,0,0
 ابو خزيمة ابراهيم بن يزيد الثاتي,576,22,1,3.8194444444444446
 عبد الله بن بلال الحضرمي.,188,0,0,0
 ابن لهيعة,45,0,0,0
 اسماعيل بن اليسع الكوفي ,71,0,0,0
 غوث بن سليمان ,81,0,0,0
 المفضل بن فضالة بن عبيد القتباني ,55,0,0,0
 ابو الطاهر الاعرج عبد الملك بن محمد بن ابي بكر بن حزم الانصاري,74,9,1,12.162162162162163
 المفضل بن فضالة,37,0,0,0
 محمد بن مسروق الكندي ,29,0,0,0
 اسحاق بن الفرات «6» التجيبي فحميري,17,0,0,0
 عبد الرحمن «1» بن عبد الله بن المجبر بن عبد الرحمن بن عمر بن الخطاب ,62,0,0,0
 هاشم بن ابي بكر البكري ,39,0,0,0
 ابراهيم بن البكاء ,30,0,0,0
 لهيعة بن عيسي الحضرمي ,23,0,0,0
 الفضل بن غانم ,45,0,0,0
 ابراهيم بن اسحاق «7» القاري,21,0,0,0
 ابراهيم بن الجراح ,41,0,0,0
 عيسي بن المنكدر بن محمد بن المنكدر ,71,0,0,0
 هارون بن عبد الله الزهري ,62,0,0,0
 ابن ابي الليث,29,0,0,0
 الحارث بن مسكين ,34,0,0,0
 دحيم بن اليتيم عبد الرحمن بن ابراهيم بن اليتيم الدمشقي,27,0,0,0
 بكار بن قتيبة ابو بكرة ms243 الثقفي ,82,0,0,0
 ذكر الاحاديث,82,0,0,0
 عمرو بن العاص بن واءل السهمي,1748,228,9,13.043478260869565
 وعبد الله بن عمرو بن العاص,1726,175,6,10.139049826187717
 وخارجة بن حذافة العدوي,175,0,0,0
 وبسر بن ابي ارطاة وربما قالوا بسر بن ارطاة العامري,134,0,0,0
 والمستورد بن شداد الفهري,356,19,1,5.337078651685393
 وعبد الله بن سعد بن ابي سرح العامري,403,51,2,12.655086848635236
 وممن دخلها من اصحاب رسول الله صلي الله عليه وسلم ممن شركوا الناس في الرواية عنه واغربوا به عليهم في الحديث.,21,0,0,0
 الزبير بن العوام,129,58,2,44.96124031007752
 وعبد الله بن عمر بن الخطاب,630,67,2,10.634920634920634
 والمقداد بن الاسود شهد بدرا,222,19,1,8.558558558558559
 ومعاوية بن ابي سفيان,298,117,3,39.261744966442954
 وعبد الرحمن بن ابي بكر الصديق,42,0,0,0
 وعمار بن ياسر,79,22,1,27.848101265822784
 وابو ايوب الانصاري شهد بدرا واسمه خالد بن زيد,907,63,2,6.945975744211687
 وعبادة بن الصامت قد شهد بدرا والعقبة,744,114,2,15.32258064516129
 وقيس بن سعد بن عبادة,276,78,2,28.26086956521739
 وجابر بن عبد الله الانصاري,507,37,2,7.297830374753452
 وسهل بن سعد الساعدي,253,55,2,21.73913043478261
 ومسلمة بن مخلد الانصاري,126,0,0,0
 وفضالة بن عبيد الانصاري,826,350,10,42.3728813559322
 ورويفع بن ثابت الانصاري,448,0,0,0
 وابو هريرة,505,95,3,18.81188118811881
 وابو بصرة الغفاري واسمه حميل بن بصرة,723,153,4,21.16182572614108
 ابو ذر الغفاري,690,98,4,14.202898550724639
 وهبيب بن مغفل الغفاري وهو صاحب وادي هبيب,264,34,1,12.878787878787879
 وعقبة بن عامر الجهني,2388,173,6,7.244556113902847
 وابو عبد الرحمن الجهني,235,0,0,0.0
 ومعاذ بن انس الجهني,1162,174,6,14.974182444061961
 وعبد الله بن الحارث بن جزء الزبيدي,1038,84,3,8.092485549132949
 وعلقمة بن رمثة البلوي,156,0,0,0
 وابو الرمداء البلوي,89,26,1,29.213483146067414
 وابن سندر,169,50,2,29.585798816568047
 وديلم الجيشاني,114,0,0,0
 وابو ثور الفهمي,145,0,0,0
 وعتبة بن الندر,171,0,0,0
 وعبد الرحمن بن عديس البلوي,101,35,1,34.65346534653465
 وابو زمعة البلوي,109,0,0,0
 وابو موسي الغافقي مالك بن عبادة,237,0,0,0
 وجنادة بن ابي امية الازدي,348,23,1,6.609195402298851
 وسفيان بن وهب الخولاني,168,0,0,0
 ومعاوية بن حديج التجيبي,201,0,0,0
 وابو جمعة حبيب بن سباع,115,0,0,0
 وابو فاطمة الازدي,161,37,1,22.981366459627328
 ومالك بن ms308 عتاهية التجيبي,67,0,0,0.0
 وعمرو بن الحمق الخزاعي,82,0,0,0
 وابو الاعور السلمي,56,0,0,0
 وكثير. لم ينسب باكثر من هذا,62,0,0,0
 وابي بن عمارة,115,0,0,0.0
 ومالك بن هبيرة,101,45,1,44.554455445544555
 ومهاجر مولي ام سلمة,66,0,0,0
 وابن حوالة الازدي,99,0,0,0
 وحبان بن بح الصداءي,161,0,0,0
 وزياد بن الحارث الصداءي,592,0,0,0
 وممن دخلها من اصحاب رسول الله صلي الله عليه وسلم فرووا عنه حكاية عن رايه ولم يرو عنه غيرهم.,19,0,0,0
 ابو عميرة المزني,75,0,0,0
 وابو وحوح البلوي,68,0,0,0.0
 وابو مسلم الغافقي,47,0,0,0.0
 وصلة بن الحارث الغفاري,76,0,0,0
 وشرحبيل بن حسنة,39,0,0,0
 ومسعود بن الاسود البلوي,55,0,0,0.0
 وابو مليكة البلوي,157,0,0,0.0
 وكعب بن ضنة العبسي,89,9,1,10.112359550561797
 وبرح بن حسكل «2» المهري,134,0,0,0
 وخرشة بن الحارث ويقال بن الحر,37,0,0,0
 وحيي,30,0,0,0
 ومالك بن زاهر,27,0,0,0
 وذو ترنات,19,0,0,0
 وحاطب بن ابي بلتعة,63,0,0,0
 وممن دخلها من اصحاب رسول الله صلي الله عليه وسلم فعرف دخولهم اياها برواية غيرهم.,15,0,0,0
 ابو سعاد,93,33,1,35.483870967741936
 وجبلة بن عمرو الانصاري,124,55,2,44.354838709677416
 وسرق,85,0,0,0
 وممن دخلها من اصحاب رسول الله صلي الله عليه وسلم ليست لهم فيما بلغنا عنه حكاية,16,0,0,0
 سعد بن ابي وقاص,21,0,0,0
 ابو رافع ,10,0,0,0
 عبد الله ms317 بن الزبير. ,5,0,0,0
 ابوعبد الرحمن الفهري ,52,0,0,0
 ومحمد بن مسلمة الانصاري,18,0,0,0
 وعبد الرحمن بن غنم الاشعري,93,0,0,0
 وممن دخلها من اصحاب رسول الله صلي الله عليه وسلم لغزو المغرب وغيره,20,0,0,0
 حمزة بن عمرو الاسلمي,5,0,0,0
 سلمة بن الاكوع ,4,0,0,0
 المسور ابن مخرمة,4,0,0,0
 المطلب بن ابي وداعة السهمي,6,0,0,0
 سلكان بن مالك,4,0,0,0
 بلال بن الحارث,4,0,0,0
 ربيعة بن عباد الديلي,5,0,0,0
 المسيب بن حزن,4,0,0,0
 ابو ضبيس البلوي,62,0,0,0
EDITOR|,11332,1532,21,13.51923755735969
