section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 وعن عبد الله بن عمرو,8,0,0,0
 رجل من ال خالد بن اسيد,11,0,0,0
 2 - مالك عن محمد بن المنكدر .,38,0,0,0
 3 - محمد بن عمارة بن عمرو بن حزم ms05,25,0,0,0
 4 - محمد بن ابي امامة,12,0,0,0
 5 - محمد بن عبد الله بن عبد الرحمن ( 25 / ا ) بن ابي صعصعة اثنان : |,34,0,0,0
 6 - محمد بن ابي بكر الثقفي,12,0,0,0
 7 - محمد بن عمرو بن حلحلة,31,0,0,0
 8 - محمد بن عمرو بن علقمة,13,0,0,0
 9 - محمد بن يحيي بن حبان,30,0,0,0
 10 - محمد بن عبد الرحمن ابو الاسود,33,0,0,0
 11 - محمد بن مسلم ابو الزبير,95,0,0,0
 12 - محمد بن ابي بكر بن محمد بن عمرو بن حزم,28,0,0,0
 13 - ابو الرجال محمد بن عبد الرحمن بن عبد الله بن حارثة بن النعمان,22,0,0,0
 14 - ابراهيم بن عقبة,27,0,0,0
 15 - اسماعيل بن محمد بن سعد,16,0,0,0
 16 - اسماعيل بن ابي حكيم,21,0,0,0
 17 - اسحاق بن عبد الله بن ابي طلحة,206,0,0,0
 18 - ايوب السختياني ms07,41,0,0,0
 19 - ايوب بن حبيب بن ايوب بن علقمة بن الاعور | الجهني مولي سعد بن مالك,26,0,0,0
 20 - ثور بن زيد الديلي,40,0,0,0
 21 - جعفر بن محمد بن علي,62,7,1,11.29032258064516
 22 - حميد الطويل,43,0,0,0
 23 - حميد بن قيس الاعرج,26,0,0,0
 24 - خبيب بن عبد الرحمن,20,0,0,0
 25 - داود بن الحصين,59,0,0,0
 26 - داود ابو ليلي بن عبد الله بن عبد الرحمن | ابن سهل وقيل : هو عبد الله,23,0,0,0
 27 - ربيعة بن ابي عبد الرحمن,50,0,0,0
 28 - زيد بن اسلم,298,65,1,21.812080536912752
 29 - زيد بن رباح مولي الادرم بن غالب بن فهر,21,0,0,0
 30 - زياد بن سعد,18,0,0,0.0
 31 - زيد بن ابي انيسة,20,0,0,0.0
 32 - سالم بن ابي امية ابو النضر,206,0,0,0
 33 - سعيد بن ابي سعيد المقبري,63,0,0,0
 34 - سمي مولي ابي بكر,148,0,0,0
 35 - ابو حازم سلمة بن دينار الاعرج,89,0,0,0
 36 - سهيل بن ابي صالح,122,0,0,0
 37 - سلمة بن صفوان بن سلمة الزرقي,22,0,0,0
 38 - سعد بن اسحاق بن كعب بن عجرة,21,0,0,0
 39 - سعيد بن عمرو بن شرحبيل بن | سعيد بن سعد بن عبادة,24,0,0,0
 40 - شريك بن عبد الله بن ابي نمر,12,0,0,0
 41 - صالح بن كيسان ابو الحارث مولي ابي معيقيب | وقيل : مولي ابي عامر,32,0,0,0.0
 42 - صفوان بن سليم,35,0,0,0.0
 43 - صيفي مولي ابن افلح,15,0,0,0
 44 - ضمرة بن سعيد,54,0,0,0
 45 - @Auto_ISB@ طلحة بن عبد الملك الايلي,23,17,1,73.91304347826086
 46 - عامر بن عبد الله بن الزبير ( 30 / ا ),28,0,0,0
 47 - عبد الله بن الفضل,15,0,0,0
 48 - عبد الله بن عبد الله بن جابر بن عتيك,41,0,0,0
 49 - عبد الله بن ابي بكر بن عمرو بن حزم,276,135,3,48.91304347826087
 50 - عبد الله بن يزيد مولي الاسود بن سفيان,79,0,0,0
 51 - عبد الله بن دينار مولي ابن عمر,278,0,0,0
 52 - عبد الله بن ذكوان ابو الزناد,482,15,1,3.112033195020747
 53 - عبد الرحمن بن القاسم بن محمد,69,0,0,0
 54 - عبد الرحمن بن عبد الله بن عبد الرحمن | ابن ابي صعصعة,34,0,0,0
 55 - عبد الله بن عبد الرحمن ابو طوالة,25,0,0,0
 56 - عبيد الله بن سلمان الاغر,14,0,0,0
 57 - عبيد الله بن عبد الرحمن,18,0,0,0
 58 - عبد الرحمن بن حرملة,16,0,0,0.0
 59 - عبد الرحمن بن ابي عمرة,15,0,0,0
 60 - عبد المجيد بن سهيل,15,0,0,0.0
 61 - عبد ربه بن سعيد,28,0,0,0
 62 - عبد الكريم بن مالك الجزري,61,0,0,0
 63 - عطاء الخراساني,11,0,0,0.0
 64 - عمرو بن الحارث,12,0,0,0
 65 - عمرو بن ابي عمرو,12,0,0,0.0
 66 - عمرو بن يحيي بن عمارة,33,0,0,0
 67 - علقمة بن ابي علقمة,20,0,0,0
 68 - العلاء بن عبد الرحمن,125,19,1,15.2
 69 - فضيل بن ابي عبد الله,36,0,0,0
 70 - قطن بن وهب بن عويمر,15,0,0,0
 71 - موسي بن عقبة,22,0,0,0
 72 - موسي بن ميسرة,24,0,0,0.0
 73 - موسي بن ابي تميم,14,0,0,0
 74 - مخرمة بن سليمان,12,0,0,0.0
 75 - مسلم بن ابي مريم,31,0,0,0
 76 - المسور بن رفاعة,25,0,0,0
 77 - نافع مولي ابن عمر,729,12,1,1.646090534979424
 78 - نافع بن مالك ابو سهيل,18,0,0,0
 79 - نعيم بن عبد الله المجمر,45,0,0,0
 80 - وهب بن كيسان,12,0,0,0
 81 - هاشم بن هاشم بن هاشم,17,0,0,0.0
 82 - هلال بن ابي ميمونة,21,0,0,0
 83 - هشام بن عروة,387,18,1,4.651162790697675
 84 - يحيي بن سعيد الانصاري,582,249,4,42.78350515463917
 85 - يزيد بن خصيفة,41,0,0,0
 86 - يزيد بن زياد,19,0,0,0
 87 - يزيد بن المهاد,63,0,0,0
 88 - يزيد بن رومان,14,0,0,0
 89 - يزيد بن عبد الله بن قسيط,23,0,0,0
 90 - يوسف بن يونس بن حماس,52,28,1,53.84615384615385
 91 - ابو بكر بن عمر بن عبد الرحمن بن | عبد الله بن عمر,23,0,0,0
 92 - ابو بكر بن نافع,24,0,0,0
 93 - الثقة عنده,19,0,0,0
 94 - انه بلغه,19,0,0,0
 95 - الثقة عنده,13,0,0,0
 96 - انه بلغه,14,0,0,0
 97 - انه بلغه,20,0,0,0
 عدد الاحاديث,291,0,0,0
 وممن روي عنه واحدا واحدا,186,68,1,36.55913978494624
 بقية شيوخ مالك الذين روي عنهم في | الموطا وغيره ولم يسند عنهم,200,0,0,0
 ما في الموطا من المراسيل والموقوف | سوي ما حصل في اوله,967,30,2,3.1023784901758016
