section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 (تسمية من عرف ممن خرج مع زيد بن علي) من اهل العلم ونقلة الاثار والفقهاء ,1044,381,7,36.49425287356322
 11- يحيي بن زيد,76,0,0,0
 (ذكر السبب في مقتله),1342,244,4,18.181818181818183
 12- عبد الله بن محمد,128,41,1,32.03125
 13- عبد الله بن المسور,107,27,1,25.233644859813083
 14- عبد الله بن معاوية,632,71,3,11.234177215189874
 (ذكر السبب في خروجه ومقتله) ,817,90,3,11.015911872705018
 15- عبيد الله بن الحسين,115,0,0,0
 ذكر من قتل منهم في الدولة العباسية,7,0,0,0
 ايام ابي العباس السفاح,814,153,4,18.796068796068795
 ايام ابي جعفر المنصور ومن قتل منهم فيها,76,0,0,0
 16- عبد الله بن الحسن بن الحسن,900,279,11,31.0
 17- الحسن بن الحسن بن الحسن,267,71,2,26.591760299625467
 18- ابراهيم بن الحسن بن الحسن,339,76,3,22.418879056047196
 19- علي بن الحسن بن الحسن,936,329,10,35.14957264957265
 20- عبد الله بن الحسن بن الحسن,135,21,1,15.555555555555555
 21- العباس بن الحسن بن الحسن,153,19,1,12.418300653594772
 22- اسماعيل بن ابراهيم بن الحسن,121,22,1,18.181818181818183
 23- محمد بن ابراهيم بن الحسن,129,61,2,47.286821705426355
 24- علي بن محمد بن عبد الله,121,0,0,0
 25- محمد بن عبد الله بن عمرو,400,79,1,19.75
 ذكر السبب في اخذ عبد الله بن الحسن,4438,999,39,22.510139702568726
 26- ابن محمد بن عبد الله,215,55,3,25.581395348837212
 27- محمد بن عبد الله بن الحسن,915,92,4,10.05464480874317
 باب ما ذكر في تسميته بالمهدي,1477,485,19,32.83683141503047
 ذكر انكار عبد الله بن الحسن واهله (وغيرهم ان يكون محمد المهدي، وقولهم فيه انه النفس الزكية رضوان الله عليه وسلامه) ,2373,659,25,27.77075431942689
 اظهار محمد بن عبد الله بن الحسن (الدعوة لنفسه) ,450,69,5,15.333333333333332
 امر محمد بن عبد الله ومقتله,3076,670,30,21.7815344603381
 ذكر من عرف ممن خرج مع محمد بن عبد الله ابن الحسن من اهل العلم، ونقلة الاثار ومن راي الخروج معه وافتي الناس,3808,981,43,25.761554621848738
 27- الحسن بن معاوية,1024,55,3,5.37109375
 28- عبد الله الاشتر,506,46,2,9.090909090909092
 29- ابراهيم بن عبد الله بن الحسن,4214,911,42,21.61841480778358
 خبر بشير الرحال في خروجه مع @Auto_ISB@ ابراهيم بن عبد الله,409,69,2,16.87041564792176
 وصول مقتل محمد بن عبد الله الي اخيه ابراهيم، وحركته للنهوض الي باخمري، وتوجيه ابي جعفر القواد اليه ومقتله,1962,536,23,27.3190621814475
 تسمية من خرج مع ابراهيم بن عبد الله ابن الحسن بن الحسن من اهل العلم والفقهاء ونقلة الاثار,5404,1608,72,29.755736491487788
 30- الحسين بن زيد بن علي,492,113,5,22.96747967479675
 31- موسي بن عبد الله بن الحسن,6,0,0,0
 خبر موسي بن عبد الله «2» بن الحسن بن الحسن بن علي بن ابي طالب حين ضربه المنصور بالسياط ,1355,133,5,9.815498154981551
 32- علي بن الحسن بن زيد,86,0,0,0
 33- حمزة بن اسحاق بن علي,35,0,0,0
 ذكر ايام المهدي محمد بن عبد الله ومن قتل فيها او حبس او تواري فمات حال تواريه,17,0,0,0
 34- علي بن العباس بن الحسن,154,54,1,35.064935064935064
 35- عيسي بن زيد بن علي,4629,545,19,11.773601209764529
 ايام موسي الهادي ابن محمد المهدي بن ابي جعفر المنصور ومن قتل منهم فيها,14,0,0,0
 36- الحسين بن علي بن الحسن,220,26,1,11.818181818181818
 37- سليمان بن عبد الله,68,0,0,0
 38- الحسن بن محمد,42,0,0,0
 39- عبد الله بن اسحاق,43,0,0,0
 ثم نرجع الخبر الان الي اخبار الحسين بن علي بن الحسن صاحب فخ,1446,330,10,22.821576763485478
 (ذكر مقتله رضوان الله عليه ورحمته),2509,132,7,5.261060183339976
 ذكر من خرج مع الحسين صاحب فخ,694,153,6,22.046109510086456
 ايام الرشيد هارون بن المهدي بن ابي جعفر المنصور ومن قتل منهم فيها,13,0,0,0
 40- يحيي بن عبد الله بن الحسن,307,104,3,33.876221498371336
 ذكر الخبر عن مقتله,3298,376,9,11.400848999393572
 تسمية من خرج مع يحيي بن عبد الله ابن الحسن من اهل العلم والحديث,497,70,5,14.084507042253522
 41- ادريس بن عبد الله,767,91,2,11.864406779661017
 42- عبد الله بن الحسن,147,38,2,25.850340136054424
 ذكر الخبر عن مقتله,329,14,1,4.25531914893617
 43- محمد بن يحيي بن عبد الله,218,50,1,22.93577981651376
 44- الحسين بن عبد الله بن اسماعيل,53,0,0,0
 45- العباس بن محمد بن عبد الله,87,25,1,28.735632183908045
 46- موسي بن جعفر بن محمد,281,36,2,12.811387900355871
 (ذكر السبب في اخذه وحبسه),987,29,1,2.9381965552178317
 47- اسحاق بن الحسن بن زيد,40,0,0,0
 ذكر ايام محمد الامين ابن الرشيد,52,0,0,0
 ذكر ايام المامون ابن الرشيد,5,0,0,0
 48- محمد بن محمد بن زيد,80,0,0,0
 49- الحسن بن الحسين بن زيد,37,0,0,0
 50- الحسن بن اسحاق بن علي بن الحسين,35,0,0,0
 51- محمد بن الحسين بن الحسن,37,0,0,0
 52- علي بن عبد الله بن محمد,34,0,0,0
 ذكر السبب في خروج ابي السرايا,3635,103,3,2.8335625859697386
 53- محمد بن جعفر بن محمد,686,124,5,18.075801749271136
 رجع الحديث الي خبر ابي السرايا,1547,0,0,0
 (ذكر من خرج معه وبايعه),1321,162,8,12.26343679031037
 54- عبد الله بن جعفر بن ابراهيم,48,0,0,0
 55- علي بن موسي بن جعفر,116,0,0,0
 ذكر الخبر في ذلك,1496,44,3,2.941176470588235
 56- محمد ms321 بن عبد الله بن الحسن,197,0,0,0
 ذكر ايام المعتصم ومن ظهر فيها,6,0,0,0
 57- محمد «1» بن القاسم بن علي,2318,80,5,3.4512510785159622
 58- عبد الله بن الحسين بن عبد الله,44,0,0,0
 ايام الواثق,85,0,0,0
 ايام المتوكل ومن ظهر فيها فقتل او حبس,468,0,0,0
 59- محمد بن صالح بن عبد الله,2187,76,3,3.475080018289895
 60- محمد بن جعفر,187,0,0,0
 61- القاسم بن عبد الله بن الحسين,229,57,3,24.890829694323145
 62- احمد بن عيسي بن زيد,1799,101,4,5.614230127848805
 63- عبد الله بن موسي,891,43,2,4.8260381593714925
 ايام المنتصر,31,0,0,0
 ايام المستعين,2,0,0,0
 64- يحيي بن عمر بن الحسين «1»,2566,91,3,3.5463756819953236
 65- الحسين بن محمد بن حمزة,141,0,0,0
 66- محمد بن جعفر بن الحسن,77,0,0,0
 ايام المعتز,2,0,0,0
 67- اسماعيل بن يوسف,39,0,0,0
 68- الحسن بن يوسف,51,0,0,0
 69- جعفر بن عيسي,31,0,0,0
 70- احمد بن عبد الله,29,0,0,0
 71- عيسي بن اسماعيل,50,0,0,0
 72- جعفر بن محمد,50,0,0,0
 73- ابراهيم بن محمد,37,0,0,0
 74- احمد بن محمد,34,0,0,0
 ايام المهتدي,2,0,0,0
 75- علي بن زيد بن الحسين,237,8,1,3.375527426160337
 76- محمد بن القاسم,44,0,0,0
 77- طاهر بن احمد بن القاسم,72,0,0,0
 78- الحسين بن محمد بن حمزة,43,0,0,0
 79- يحيي بن علي,56,0,0,0
 80- محمد بن الحسن,37,0,0,0
 81- جعفر بن اسحاق,22,0,0,0
 82- موسي بن عبد الله,117,0,0,0
 83- عيسي بن اسماعيل,29,0,0,0
 84- محمد بن عبد الله,40,0,0,0
 85- علي بن موسي,30,0,0,0
 86- محمد بن الحسين,33,0,0,0
 87- علي بن موسي,31,0,0,0
 88- ابراهيم بن موسي,41,0,0,0
 89- عبد الله بن محمد,60,0,0,0
 ايام المعتمد,2,0,0,0
 90- احمد بن محمد بن عبد الله,51,0,0,0
 91- احمد بن محمد بن جعفر,43,0,0,0
 92- عبيد الله بن علي,35,0,0,0
 93- علي بن ابراهيم,30,0,0,0
 94- محمد بن احمد بن محمد,55,0,0,0
 95- حمزة بن الحسن,37,0,0,0
 96- حمزة بن عيسي,30,0,0,0
 97- محمد وابراهيم ابنا الحسن,29,0,0,0
 98- الحسن بن محمد,19,0,0,0
 99- اسماعيل بن عبد الله,28,0,0,0
 100- محمد بن الحسين,50,0,0,0
 101- موسي بن موسي,38,0,0,0
 102- محمد بن احمد بن عيسي,21,0,0,0
 103- احمد بن محمد,45,14,1,31.11111111111111
 104- الحسين بن ابراهيم,43,0,0,0
 105- محمد بن عبد الله,35,0,0,0
 106- علي وعبد الله ابنا موسي,46,0,0,0
 107- علي بن جعفر,21,0,0,0
 108- محمد بن عبد الله,33,0,0,0
 ايام المعتضد,8,0,0,0
 109- محمد بن زيد,90,0,0,0
 110- محمد بن عبد الله,42,0,0,0
 ايام المكتفي,8,0,0,0
 111- محمد بن علي,30,0,0,0
 112- علي بن محمد,48,0,0,0
 113- زيد بن الحسين,310,0,0,0
 114- محمد بن حمزة,117,0,0,0
 ايام المقتدر,8,0,0,0
 115- العباس بن اسحاق,44,0,0,0
 116- المحسن بن جعفر,147,0,0,0
 117- طاهر بن يحيي,84,0,0,0
 وذكر محمد بن علي بن حمزة، مقاتل جماعة من الطالبيين,33,0,0,0
 118- الحسن بن محمد,30,0,0,0
 119- عبد الله بن محمد,20,0,0,0
 120- علي بن علي,28,0,0,0
 121- القاسم بن زيد,38,0,0,0
 122- محمد بن عبد الله,27,0,0,0
 123- محمد بن احمد,40,0,0,0
 124- علي بن موسي,33,0,0,0
 125- القاسم بن يعقوب,37,0,0,0
 126- جعفر بن صالح,25,0,0,0
 127- عبد الرحمن بن محمد,36,0,0,0
 128- احمد بن القاسم,37,0,0,0
 129- الحسين بن علي,30,0,0,0
 130- محمد بن احمد,21,0,0,0
 131- محمد بن جعفر,30,0,0,0
 132- القاسم بن احمد,30,0,0,0
 133- جعفر بن الحسين,13,0,0,0
 134- الحسين بن الحسين,37,0,0,0
 135- احمد بن الحسن,21,0,0,0
 136- زيد بن عيسي,36,0,0,0
 137- علي بن محمد,32,0,0,0
 138- جعفر بن اسحاق,31,0,0,0
 139- محمد بن علي,40,0,0,0
 140- احمد بن علي,26,0,0,0
 141- داود بن محمد,34,0,0,0
 142- ايوب بن القاسم,26,0,0,0
 143- جعفر بن علي,31,0,0,0
 144- الحسين بن احمد الكوكبي,50,0,0,0
 145- عبيد الله بن الحسن,117,0,0,0
 146- الحسن بن محمد العقيقي,109,0,0,0
 147- الحسن بن عيسي,21,0,0,0
 148- محمد بن حمزة,18,0,0,0
 149- ابن داود بن ابراهيم,28,0,0,0
 150- ادريس بن علي,27,0,0,0
 151- سليمان بن علي,24,0,0,0
 152- احمد بن عيسي,736,0,0,0
EDITOR|,16550,6513,26,39.353474320241695
