id,series1,series2,text1,text2
10,LMN20200820,GVDB20200120,وزينت وما لها من فروج. وعساكر الله\n~~المحمدية في كل طرف من أطراف الممالك\n~~تحول، وفي كل واد تهيم، حتي تشعر\n~~بالنصر، ولكنها تفعل ما تقول، قد دوخت\n~~البلاد، فقتلت الأعداء، تارة بالإلمام\n~~ونارة بالأوهام وسلت سيوفها، فراعتهم،\n~~يقظة، بالقراع، ونوما، بالأحلام، ترى أنا قد\n~~لذ لنا هذا الأمر التذاذ المستطيب وحسن لدينا\n~~موقعه حتى عكفنا عليه عكوف المستجيد،\n~~ولبيناه تلبية المستجيب، وشغلنا فيه جميع\n~~الاوقات الحواس، وتقسمت مباشرته\n~~وموافرته سائر الزمن، حتى غدا ذلك أكثر\n~~ترددا إلى النفس من الأنفاس، واستنفدنا\n~~الساعات في امتطاء الضمر الشوس، وادراع\n,وزینت وما لها من فروج. وعساكر الملة المحمدية في كل طرف من أطراف الممالك تجول، وفي كل واد تهيم حتى تشعر بالنصر، ولكنها تفعل ما تقول ؛ قد دوخت البلاد، فقتلت الأعداء تارة بالإلمام، وتارة بالأوهام، وسلت سيوفها فراعتهم يقظة بالقراع ونوما بالأحلام. نری أنا قد لذ لنا هذا الأمر التذاذ المستطيب، وحسن لدينا موقعه فعكفنا عليه عكوف المستجيد، ولبيناه تلبية المستجيب ؛ وشغلنا فيه جميع الأوقات 3 والحواس، وتقسمت مباشرته، ومؤامرته سائر الزمن حتى غدا أكثر ترددة إلى النفس من الأنفاس ؛ واستنفذنا الساعات في امتطاء الضمر الشوس، وادراع 
11,LMN20200820,GVDB20200120,ونشهد أن لا إله إلا الله، وحده، لا شريك\n~~له، شهادة عبد كثر الله عدده وعدده، وأحمد\n~~أمسه ويومه، ونحمد ‐ إن شاء الله‐ غده\n~~ونصلي على سيدنا محمد، الذي أطلع الله به\n~~نجم الهدى، وألبس المشركين به أردية الردى،\n~~وأوضح به مناهج الدين، وكانت طرائق قددا\n~~صلى الله عليه وعلى آله ,وأشهد أن لا إله إلا الله، وحده، لا شريك له، عدة عند لقائه ؛ وأشهد أن محمد سيد رسله وأنبيائه ‐ صلى الله عليه وعلى آله 
12,LMN20200820,GVDB20200120,نحمده على نعمه التي أيقظت جفن الشكر\n~~المتغافي، وأوردت منهل الحمد الصافي\n~~وخولت الآلاء حتى تمسكت الآمال منها\n~~بالوعد الوفي، وأخذت بالوزن الوافي.\n# ونشهد أن لا إله إلا الله، وحده، لا شريك\n~~له، شهادة عبد كثر الله عدده وعدده، وأحمد\n~~أمسه ويومه، ونحمد ‐ إن شاء الله‐ غده\n~~ونصلي على سيدنا محمد، الذي أطلع الله به\n~~نجم الهدى، وألبس المشركين به أردية الردى،\n~~وأوضح به مناهج الدين، وكانت طرائق قددا\n~~صلى الله عليه وعلى آله وصحبه، صلاة لا\n~~تنقضي أبدا.\n,نحمده على نعمة التي أيقظت جفن الشكر المتغافي، وأوردت منهل الفضل الصافي، وخولت الآلاء حتى تمسكت الآمال منها بالوعد الوافي، وأخذت بالوزن الصافي. ونشهد أن لا إله إلا الله، وحده، لا شريك له شهادة عبد كثر الله عدده وعدده، وأحمد أمسه ويومه ويحمد ‐ إن شاء الله ‐ غده ؛ ونصلي على سيدنا محمد الذي أطلع الله به نجم الهدى، وألبس المشركين به أردية الردي، وأوضح به مناهج الدين وكانت وطرائق قد دا " ‐ صلى الله عليه وعلى آله وصحبه، صلاة لا تنقضي أبدا ! ‐ \n# 
13,LMN20200820,GVDB20200120,سعي الأمة بتمني مثله حميدا، وأن\n~~تجب لهم منه سلطانا نصيرا، وملكا سعيدا،\n~~أن  يقوي به عضد الدين، ويريش جناح\n~~المملكة، وتتجح مطالب الأمة بإيالته، وكيف\n~~لا ينجح مطلب يكون فيه بركه.\n# وخرج أمرنا، لا برح مسعدا ومسعفا، ولا\n~~عدمت الأمة منه خلفا منيلا ونوءا مخلفا، بأن\n~~يكتب هذا التقليد لولدنا الملك السعيد  بركه\n~~قان محمد ‐ جعل الله مطلع سعده بالاشراق\n~~محفوفا، وأرى الأمة من ميامنه ما يدفع\n~~للدهر صرفا، ويحسن للتدبير تصريفا\n~~بولاية ,سعي الأمة بتمني مثله حميدة، ويب لهم منه سلطانا نصيرة، وملكة سعيدة، ويتوی به عضد الدین، ويريش جناح المملكة وينجح مطالب الأمة بإیالته، وكيف لا ينجح مطلب يكون فيه بركة. \n# وخرج أمرنا ‐ لا برح مسعدة ومسعفة، ولا عدمت الأمة منه خلفة منیلا ونوءة مخلفة ‐ بأن يكتب هذا التقليد لولدنا الملك السعيد ناصر الدين برکه خاقان محمد، جعل الله مطلع سعده بالإشراق محفوفا، وأري الأمة من میامنه ما يدفع للدهر صرفا، ويحسن بالتدبير تصريفا، بولاية 
14,LMN20200820,GVDB20200120,الجياد، وأجلى من العقود إذا حلي بها عطل\n~~الأجياد.\n# وهذه الأقاليم المنوطة بك تحتاج إلى نواب\n~~وحكام، وأصحاب رأي من أصحاب السيوف\n~~والأقلام، فإذا استعنت بأحد منهم في أمورك\n~~فنقب عليه تنقيبا، واجعل عليه في تصرفاته\n~~رقيبا، ,الحياد، وأحلى من العقود إذا حلي بها عطل الأجياد. \n# وهذه الأقاليم المنوطة بك تحتاج إلى نواب، وحكام، وأصحاب رأي من أصحاب السيوف والأقلام ؛ فإذا استعنت بأحد منهم في أمورك فنقب " عليه تنقيبا، واجعل عليه في تصرفاته رقيبا، 
15,LMN20200820,GVDB20200120,جريحا وإما كسيرا،  وسلامة النفس هي التي\n~~يفرح بها الحي إذا شاهد الأموات ولعل الله\n~~ما  أخرك إلا لأن تستدرك من الطاعة والخدمة\n~~ما فات.\n# ولما لم يسلم أحد يخبرك بما جرى ,جريحا وإما كسيرة وسلامة النفس هي التي يفرح بها الحي إذا شاهد الأموات، ولعل الله ما أخرك • إلا لأن تستدرك من الطاعة والخدمة ما فات ولما لم يسلم أحد يخبرك بما جرى خبر 
16,LMN20200820,GVDB20200120,بمراكبك، فصارت شوانيك من شوانيك\n~~ولتيقنت أن الإله الذي أنطاك أنطاكية منك\n~~استرجعها، والرب الذي أعطاك قلعتها منك\n~~قلعها، ومن الأرض اقتلعها. ولتعلم أنا قد\n~~أخذنا ‐ بحمد الله ‐ منك ما كنت أخذته من\n~~حصون الإسلام، وهو در كوش، وشقيف ms70\n~~كفر دبين، وجميع ما كان لك في بلاد أنطاكية،\n~~واستنزلنا أصحابك من الصياصي، وأخذناهم\n~~بالنواصي، وفرقناهم في الداني والقاصي، ولم\n~~يبق شيء يطلق عليه اسم العصيان إلا النهر\n~~فلو استطاع لما تسمى بالعاصي، وقد أجرى\n~~دموعه ندما، وكان يذرفها عبرة صافية، فها هو\n~~أجراها بما سفكناه فيه دما.\n# وكتابنا هذا يتضمن البشرى لك بما وهبك\n~~الله من السلامة وطول العمر، بكونك لم يكن\n~~لك في انطاكية في هذه المدة إقامة وكونك ما\n~~كنت بها، فتكون إما قتيلا وإما أسيرا وإما\n,بمراكبك، فصارت 3 شوانيك من شوانیك ؛ ليقنت 4 أن الإله الذي أنطاك أنطاكية منك استرجعها، والرب الذي أعطاك قلعتها منك قلعها ومن الأرض اقتلعها ؛ ولتعلم أنا قد أخذنا بحمد الله منك ما كنت أخذته من حصون الإسلام، وهو دیر کوش، وشقيف تلميس، وشقيف كفردبين، وجميع ما كان لك في بلاد أنطاكية، واستنزلنا أصحابك من الصياصي ms155 وأخذناهم بالنواصي، وفرقناهم في الداني والقاصي ولم يبق شيء يطلق عليه اسم العصيان إلا النهر فلو استطاع لما تسمى بالعاصي ؛ وقد أجرى دموعه ندمة، وكان يذرفها عبرة صافية فها هو أجراها بما سفكناه فيه دما. \n# وكتابنا هذا يتضمن البشري لك بما وهبك الله من السلامة، وطول العمر بكونك لم يكن لك في أنطاكية في هذه المدة إقامة، وكونك ما كنت بها فتكون إما قتيلا وإما أسيرة وإما 
17,LMN20200820,GVDB20200120,ومن العجائب كم له من ليلة %~% فيها الصباح من الظبا يتنفس\n# جنت به بيع الفرنج فكلها %~% أجراسها من خوفه تتوسوس\n# وبه بساط الأرض أقسم أنه %~% بسعوده عنه الكنائس تكنس\n# فلملحد كم راح وهو مصبح %~% ولمسجد كم جاء وهو مغلس\n# متعود سفك الدماء فكم له %~% بالحق في أرض دم يتبجس\n# ,فمن العجاجة كم له من ليلة %~% فيها الصباح من الظبي تتنفس\n# وبه بساط. الأرض أقسم أنه %~% بسعوده عند الكنائس تکنس\n# فللحد كم راح وهو مصبح %~% ولمسجد كم جاء وهو مغلس\n# متعود سفك الدماء فكم له %~% بالحق في أرض دم يتبجس 
18,LMN20200820,GVDB20200120,حرماتهم إذا استحل الزمان لهم حرمانا،\n~~والمسلم أخو المسلم، ولو كان أميرا عليه\n~~وسلطانا، فالسعيد من نسج ولاته في الخير على\n~~منواله، واستسن بسنته في تصرفاته وأحواله،\n~~وتحمل عنه ما تعجز قدرته حمل أثقاله.\n# ومما يؤمرون به أن يمحى ما أحدث من\n~~سيئ السنن، وجدد من المظالم التي هي من\n~~أعظم المحن، وأن يشتري بأبطالها المحامد،\n~~فإن المحامد رخيصة بأغلى الثمن، ومهما جبي\n~~منها من الأموال فانما هي باقية، في الذمم\n~~حاصلة، وأجياد الخزائن، وإن أضحت به ms12\n~~حالية، فانها هي في الحقيقة منها عاطلة، وهل\n~~أشقى ممن أحتقب إثما، واكتسب بالمساعي\n~~الذميمة ذما، وجعل السواد الأعظم يوم القيامة\n~~خصما، وتحمل ظلم الناس فيما صدر عنه من\n~~أعماله، وقد خاب من حمل ظلما. وحقيق\n,حرماتهم إذا استحل الزمان لهم حرمانا، والمسلم أخو المسلم، ولو كان أميرة عليه أو سلطانة، فالسعيد من نسج ولاته في الخير على منواله، واستنوا بسنته في تصرفاته وأحواله، وتحملوا عنه ما تعجز قدرته عن حمل أثقاله. \n# ومما يؤمرون به أن يمحي ما أحدث من سيء السنن، وجدد من المظالم التي هي [ على الخلائق ] من أعظم المحن ؛ وأن يشتري بإبطالها المحامد [ فان المحامد ] رخيصة بأغلى ثمن ؛ ومهما جبي منها من الأموال فإنما هي باقية في الذمم حاصلة، وأجياد الخزائن أن أضحت  بها حالية فإنما على الحقيقة منها عاطلة ؛ وهل أشقى ممن احتقب إثما، واكتسب بالمساعي الذميمة ذمة، وجعل السواد الأعظم يوم القيامة خصمة، وتحمل ظلم الناس فيما صدر عنه من أعمال، ووقد خاب من حمل ظلما. 
19,LMN20200820,GVDB20200120,دامت له الدنيا ودام مخلدا %~% ما أقبل الإصباح والإمساء\n# ومن أبيات الأديب أبو الحسين الجزار:\n# ألا هكذا يبنى المدارس من بنى %~% ومن يتغالى في الثواب وفي الثنا\n# لقد ظهرت للظاهر الملك نعمة %~% بها اليوم في الدارين قد بلغ المنى\n# تجمع فيها كل حسن مفرق %~% فراقت قلوبا للأنام وأعينا\n# ومذ جاورت قبر الشهيد فنفسه %~% النفيسة منها في سرور وفي  هنا\n# وما هي الا جنة الخلد أزلفت %~% له في غد فاختار تعجيلها هنا\n# ولما بلغ السلطان أمر هؤلاء الشعراء ارسم %~% لهم بتشاريف ,دامت له الدنيا ودام مخلدا %~% ما أقبل الإصباح والإمساء \n# وأنشد جمال الدين أبو الحسن الجزار :\n# ألا هكذا يبي المدارس من بني %~% ومن يتعالى في الثواب وفي الثنا\n# لقد ظهرت للظاهر الملك همة %~% بها اليوم في الدارين قد بلغ المنى \n# تجمع فيها كل حسن مفرق %~% فراقت قلوبا للأنام وأعينا\n# ومذ جاورت قبر الشهيد فنفسه %~% النفيسية منها في سرور وفي هنا \n# وما هي إلا جنة الخلد أزلفت %~% له في غد فاختار تعجيلها هنا \n# فرسم لهؤلاء الشعراء بالتشاريف. 
20,LMN20200820,GVDB20200120,ومعتملها، وما تحوى أقطاره الأقلام، وما\n~~ينسب للدولة القاهرة من يمن وحجاز ومصر\n~~وغرب وسواحل وشام بعد شام، وما يتداخل\n~~ذلك من قفار، ومن بيد في سائر هذه الجهات\n~~وما يتخللها من نيل وملح وعذب وفرات\n~~وصن يسكنها من حقير وجليل، ومن بجبلها\n~~من صاحب رغاء وثغاء، وصليل وصهيل،\n~~وجعلنا يده فوق ذلك مبسوطة وطاعته\n~~المشروطة، ونواميسه المضبوطة، فلا تدبير ملك\n~~كلي ولا جزئي إلا بنا أو بولدنا يعمل، ولا\n~~سيف  ولا رزق إلا بأمرنا، هذا يسل وهذا\n~~يسأل، ولا دست سلطنة إلا بأحدنا يتوضح منه\n~~الإشراق، ولا غصن قلم في روض أمر ونهي\n~~إلا ولدينا أو لديه تمتد له الأوراق، ولا منبر\n~~خطيب إلا باسمينا يميس، ولا وجه درهم ولا\n~~دينار إلا بنا يشرق، ويكاد تبرجا لا بهرجا يتطلع\n~~من خلال الكيس\n,ومعتملها ؛ وما تحوي أقطاره الأقلام، وما ينسب للدولة القاهرة من يسمن وحجاز ومصر وغرب وسواحل وشام بعد شام ؛ وما يتداخل ذلك من قفار ومن بيد في سائر هذه الجهات، وما يتخللها من نيل وملح وعذب ms090 وفرات ؛ ومن يسكنها من حقير وجليل، ومن يحتلها ؟ من صاحب رغاء وثغاء وصليل وصهيل. وجعلنا يده في ذلك \nكله مبسوطة "، وطاعته المشروطة، ونواميسه المضبوطة ؛ ولا تدبير زب ملك كلي [ ولا جزئي ] إلا بنا أو بولدنا يعمل، ولا سيف ولا رزق إلا بأمرنا ‐ هذا يسل وهذا يسأل ؛ ولا دست سلطنة إلا بأحدنا يتوضح منه الإشراق، ولا غصن قلم في روض أمر ونهي إلا ولدينا أو لديه تمتد له الأوراق ؛ ولا منبر خطيب إلا باسمنا يميس، ولا وجه درهم ولا دينار إلا بنا يشرق ويكاد تبرجة لا بهرجة يتطلع من خلال الكيس.\n# 
21,LMN20200820,GVDB20200120,وبعد.\n# فإنا لما ألهمنا الله من مصالح الأمم، وخولنا\n~~من الحرص على مهمات العباد، الذي قطع به\n~~شافة الكفر، وحسم، وأتى بنا، والشرك قد\n~~علم كل أحد اشتعال ناره، فكان علما ms36 بنار\n~~مضرمه لا نارا على علمه، وقدره من دفع\n~~الكفر من جميع الجوانب، وقمعه لهم من\n~~كل جهة، حتى رميناهم بالحتف\n~~الواصل، والعذاب الواصب، فأصبح\n~~الشرك من الإبادة في شرك، والإسلام لا يخشى\n~~من فتك، ولا يخاف من درك، فثغور الإسلام\n~~عالية المبتنى، نامية المقتنى، جانية ثمار الادخار\n~~من هنا ومن هنا، تزاحم بروجها في السماء\n~~البروج، ويشاهدها الأعداء، وقد بنيت\n,وبعد : فإنا لما ألهمنا الله من مصالح الأمم، وخولناه من الحرص على مهمات العباد الذي ه قطع به شأفة الكفر وحسم، وأتى بنا والشرك قد علم كل أحد اشتعال ناره فكان علما بنار مضرمة لا نارا على علم ؛ وقدره من دفع الكفر من جميع الجوانب، وقمعهم من كل جهة حتى رميناهم بالحتف الواصل والعذاب الواصب، فأصبح الشرك من الإبادة في شرك، والإسلام لا يخشى من فتك، ولا يخاف من درك ؛ وثغور الإسلام عالية المبتني نامية المقتني، جانية ثمار الادخار من هنا ومن هنا ؛ تزاحم بر وجها في السماء البروج ، وتشاهد الأعداء منها سماء، 
